fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9143,WORKFORCE SERVICES  TARGET POPULATION,0,0,1050000
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9204,YOUTH MENTORING PROGRAMS,0,0,6000000
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9253,EARLY CHILDHOOD EDUCATION PROGRAM,15075000,15075000,15075000
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9254,VIOLENCE REDUCTION PROGRAM,2000000,2000000,2605000
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9255,HOMELESS SERVICES FOR YOUTH,1540979,1540979,1540979
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9259,SUMMER PROGRAMS,15451803,15451803,16663403
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9260,AFTER SCHOOL PROGRAMS,15822801,15822801,17756201
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9261,CHILDREN'S ADVOCACY CENTER,900000,900000,900000
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9262,EITC,1050000,1050000,850000
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9263,HOMELESS SERVICES,6564876,6564876,6899876
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9290,HOMELESS SUPPORTIVE SERVICES,0,0,1800000
LOCAL,100,CORPORATE FUND,50,FAMILY AND SUPPORT SERVICES,2005,FAMILY AND SUPPORT SERVICES,9438,REIMBURSEMENT - 2FM,66531,66531,92260
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,9544248,9544248,9434520
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,11,CONTRACT WAGE - SALARY,14716,14716,0
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,29486,29486,18703
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,39,STUDENT AS TRAINEES,25000,25000,10000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,50,STIPENDS,63000,63000,63000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,130,POSTAGE,31600,31600,34765
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,135,DELEGATE AGENCIES,1870269,1870269,2011154
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,138,IT MAINTENANCE,29000,29000,29000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,881726,881726,1031726
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,141,APPRAISALS,121750,121750,60875
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,143,COURT REPORTING,71800,71800,66800
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,149,SOFTWARE MAINTENANCE AND LICENSING,23220,23220,30220
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,150,PUBLICATN & REPRODT-OUT,1930,1930,1930
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,152,ADVERTISING,21260,21260,40460
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,159,LEASE/PURCHASE EQUIPMENT,46190,46190,51513
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,166,DUES  SUBSC & MEM,1800,1800,1960
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,169,TECHNICAL MEETING COSTS,25466,25466,24366
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,179,MESSENGER SERVICES,1120,1120,1120
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,181,MOBILE COMMUNICATION SERVICES,11220,11220,8184
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,190,TELEPHONE - NON-CENTREX BILLINGS,35000,35000,40000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,197,TELEPHONE - MAINTENANCE,18795,18795,1460
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,229,TRANSPORTATION AND EXPENSE ALLOWANCE,2340,2340,2840
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,245,REIMBURSEMENT TO TRAVELERS,1000,1000,4470
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,340,MATERIAL AND SUPPLIES,7850,7850,7850
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,348,BOOKS AND RELATED MATERIAL,2773,2773,2533
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,350,STATIONERY AND OFFICE SUPPLIES,10500,10500,10500
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,446,PURCHASE - DATA HARDWARE,10000,10000,10000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9110,PROPERT MANAGEMENT MAIN,80000,80000,80000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9183,FORECLOSURE PREVENTION,180000,180000,339000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9211,SINGLE-FAMILY TROUBLED BUILDING INITIATI,150000,150000,75000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9212,MULTI-FAMILY TROUBLED BUILDING INITIATIV,300000,300000,175000
LOCAL,100,CORPORATE FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9224,MICRO MARKET RECOVERY,522700,522700,522700
LOCAL,934,AFFORDABLE HOUSING OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,635484,635484,1136964
LOCAL,934,AFFORDABLE HOUSING OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,11,CONTRACT WAGE - SALARY,802,802,0
LOCAL,934,AFFORDABLE HOUSING OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,4720,4720,1338
LOCAL,934,AFFORDABLE HOUSING OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,39,STUDENT AS TRAINEES,0,0,15000
LOCAL,934,AFFORDABLE HOUSING OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9213,AFFORDABLE HOUSING DENSITY PROGRAM,23313994,23313994,32949698
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,5,SALARIES AND WAGES - ON PAYROLL,3785508,3785508,3849496
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,11,CONTRACT WAGE - SALARY,1632,1632,0
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,15,SCHEDULE SALARY ADJUSTMENTS,9536,9536,10997
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,138,IT MAINTENANCE,120000,120000,120000
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,166,DUES  SUBSC & MEM,4275,4275,4275
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,169,TECHNICAL MEETING COSTS,13800,13800,13800
LOCAL,0B21,TIF ADMINISTRATION,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9454,REIMBURSEMENT - DPD,125000,125000,125000
LOCAL,0B82,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,485000
LOCAL,0B82,NEIGHBORHOOD OPPORTUNITY FUND,54,PLANNING AND DEVELOPMENT,2005,Planning and Development,9266,NEIGHBORHOOD OPPORTUNITY,0,0,9215000
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,5,SALARIES AND WAGES - ON PAYROLL,159948,159948,172272
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,130,POSTAGE,250,250,250
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,140,PROFESSIONAL AND TECHNICAL SERVICES,46350,46350,114350
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,143,COURT REPORTING,70000,70000,70000
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,157,RENTAL EQUIPMENT AND SERVICES,3500,3500,2558
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,169,TECHNICAL MEETING COSTS,1024,1024,1024
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,181,MOBILE COMMUNICATION SERVICES,700,700,700
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,270,LOCAL TRANSPORTATION,450,450,500
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,348,BOOKS AND RELATED MATERIAL,90,90,90
LOCAL,100,CORPORATE FUND,55,POLICE BOARD,2005,POLICE BOARD,350,STATIONERY AND OFFICE SUPPLIES,900,900,900
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,5,SALARIES AND WAGES - ON PAYROLL,8049629,8049629,2850733
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,11,CONTRACT WAGE - SALARY,29020,29020,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,15,SCHEDULE SALARY ADJUSTMENTS,38519,38519,5590
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,20,OVERTIME,100000,100000,40000
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,130,POSTAGE,11513,11513,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,140,PROFESSIONAL AND TECHNICAL SERVICES,92162,92162,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,149,SOFTWARE MAINTENANCE AND LICENSING,1100,1100,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,150,PUBLICATN & REPRODT-OUT,4775,4775,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,159,LEASE/PURCHASE EQUIPMENT,25932,25932,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,162,REPAIR/MAINT EQUIPMENT,20453,20453,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,166,DUES  SUBSC & MEM,1130,1130,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,169,TECHNICAL MEETING COSTS,17500,17500,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,181,MOBILE COMMUNICATION SERVICES,8000,8000,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,190,TELEPHONE - NON-CENTREX BILLINGS,22300,22300,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,197,TELEPHONE - MAINTENANCE,1200,1200,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,245,REIMBURSEMENT TO TRAVELERS,2790,2790,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,320,GASOLINE,240,240,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,340,MATERIAL AND SUPPLIES,6220,6220,0
LOCAL,100,CORPORATE FUND,56,IPRA,2005,IPRA,350,STATIONERY AND OFFICE SUPPLIES,28000,28000,0
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,5,SALARIES AND WAGES - ON PAYROLL,1110326044,1110326044,1148498471
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,11,CONTRACT WAGE - SALARY,9227040,9227040,443510
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,15,SCHEDULE SALARY ADJUSTMENTS,8941229,8941229,5804700
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,20,OVERTIME,71000000,71000000,75000000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,3797045,3797045,4166635
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,22,DUTY AVAILABILITY,39707341,39707341,40578724
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,24,COMPENSATORY TIME PAYMENT,14500000,14500000,14975245
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,27,SUPERVISORS QUARTERLY PAYMENT,8860520,8860520,9495261
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,32,REIMBURSABLE OVERTIME,6000000,6000000,6000000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,60,SPECIALTY PAY,14526790,14526790,15002914
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,70,TUITION REIMBURSEMENT,8000000,8000000,8000000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,88,FURLOUGH / COMP TIME BUY-BACK,13018263,13018263,13444943
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,91,UNIFORM ALLOWANCE,21640000,21640000,22206100
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,125,OFFICE AND BUILDING SERVICES,500,500,500
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,130,POSTAGE,195000,195000,195000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,138,IT MAINTENANCE,1026700,1026700,1758260
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,140,PROFESSIONAL AND TECHNICAL SERVICES,2966601,2966601,10131401
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,145,LEGAL EXPENSES,17000,17000,17000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,148,TESTING AND INSPECTING,825,825,1200
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,149,SOFTWARE MAINTENANCE AND LICENSING,688590,688590,2056164
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,152,ADVERTISING,2400,2400,2400
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,154,RENTAL-DATA HARDWARE EQ,760357,760357,760357
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,157,RENTAL EQUIPMENT AND SERVICES,102153,102153,3756821
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,161,MAINT FACILITIES,185000,185000,185000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,162,REPAIR/MAINT EQUIPMENT,340154,340154,378792
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,166,DUES  SUBSC & MEM,66508,66508,67297
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,169,TECHNICAL MEETING COSTS,109135,109135,135565
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,176,MAINTENANCE AND OPERATION - VEHICLES,3000,3000,3000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,178,FREIGHT AND EXPRESS CHARGES,24000,24000,24000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,181,MOBILE COMMUNICATION SERVICES,2726615,2726615,2726615
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,185,WASTE DISPOSAL SERVICES,29200,29200,29200
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,189,TELEPHONE - NON-CENTREX BILLINGS,312250,312250,312250
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,190,TELEPHONE - NON-CENTREX BILLINGS,720000,720000,720000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,196,DATA CIRCUITS,750000,750000,840000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,197,TELEPHONE - MAINTENANCE,27630,27630,27630
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,245,REIMBURSEMENT TO TRAVELERS,307070,307070,305570
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,313,CLEANING AND SANITATION SUPPLIES,381,381,381
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,319,CLOTHING,5000,5000,5000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,320,GASOLINE,85000,85000,85000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,330,FOOD,181308,181308,179858
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,338,LICENSE STICKER TAG AND PLATES,750,750,750
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,340,MATERIAL AND SUPPLIES,2334651,2334651,4422708
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,9966,9966,9966
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,345,APPARATUS AND INSTRUMENTS,19911,19911,20111
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,348,BOOKS AND RELATED MATERIAL,24992,24992,24992
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,350,STATIONERY AND OFFICE SUPPLIES,597190,597190,597190
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,360,REPAIR PARTS AND MATERIAL,305849,305849,568494
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,430,LIVESTOCK,36250,36250,36250
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,931,TORT/NON-TORT JUDGMENT,19844350,19844350,19844350
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,19000000,19000000,19000000
LOCAL,100,CORPORATE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,9067,PHYSICAL EXAMS,1159748,1159748,1736069
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,5,SALARIES AND WAGES - ON PAYROLL,4789869,4789869,4785087
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,11,CONTRACT WAGE - SALARY,39998,39998,0
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,15,SCHEDULE SALARY ADJUSTMENTS,5323,5323,0
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,20,OVERTIME,624000,624000,825000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,25000,25000,25750
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,22,DUTY AVAILABILITY,174000,174000,180000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,24,COMPENSATORY TIME PAYMENT,250000,250000,350000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,27,SUPERVISORS QUARTERLY PAYMENT,57500,57500,60000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,60,SPECIALTY PAY,100000,100000,103000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,70,TUITION REIMBURSEMENT,30000,30000,30000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,88,FURLOUGH / COMP TIME BUY-BACK,75000,75000,75000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,91,UNIFORM ALLOWANCE,90000,90000,90000
LOCAL,610,MIDWAY AIRPORT FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,65000,65000,65000
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,5,SALARIES AND WAGES - ON PAYROLL,15008862,15008862,14125440
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,11,CONTRACT WAGE - SALARY,137410,137410,0
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,15,SCHEDULE SALARY ADJUSTMENTS,153353,153353,0
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,20,OVERTIME,2000000,2000000,2060000
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,45000,45000,46350
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,22,DUTY AVAILABILITY,539400,539400,558000
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,24,COMPENSATORY TIME PAYMENT,525000,525000,1000000
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,27,SUPERVISORS QUARTERLY PAYMENT,85000,85000,87500
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,60,SPECIALTY PAY,185000,185000,190550
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,70,TUITION REIMBURSEMENT,60000,60000,60000
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,88,FURLOUGH / COMP TIME BUY-BACK,154000,154000,160000
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,91,UNIFORM ALLOWANCE,234000,234000,234000
LOCAL,740,O HARE REVENUE FUND,57,DEPARTMENT OF POLICE,1005,DEPARTMENT OF POLICE,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,67500,67500,100000
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,68936555,68936555,75049149
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,25021,25021,1554537
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,12,CONTRACT WAGE - PREVAILING RATE,118631,118631,121670
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,379473,379473,196899
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,20,OVERTIME,6050000,6050000,6050000
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,25,CROSSING GUARDS - VACATION PAYOUT,1444000,1444000,1100000
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,39,STUDENT AS TRAINEES,25000,25000,21000
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,671100,671100,746750
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,130,POSTAGE,4259,4259,7450
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,138,IT MAINTENANCE,4267345,4267345,4956202
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,140,PROFESSIONAL AND TECHNICAL SERVICES,3350641,3350641,3561644
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,149,SOFTWARE MAINTENANCE AND LICENSING,384305,384305,30000
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,152,ADVERTISING,1000,1000,900
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,153,PROMOTIONS,1377,1377,977
LOCAL,100,CORPORATE FUND,58,OEMC,2705,OEMC,154,RENTAL-DATA HARDWARE EQ,104836,104836,106073
