fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
GRANTS,0X81,RYAN WHITE HIV CARE ACT PART A,41,HEALTH,2731,Ryan White HIV Care Act Part A,44,FRINGE BENEFITS,35469.00
GRANTS,0X81,RYAN WHITE HIV CARE ACT PART A,41,HEALTH,2731,Ryan White HIV Care Act Part A,140,PROFESSIONAL AND TECHNICAL SERVICES,1381235.00
GRANTS,0X84,SUMMER FOOD PROGRAM,41,HEALTH,2984,SUMMER FOOD PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,75000.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,5,SALARIES AND WAGES - ON PAYROLL,71748.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,15,SCHEDULE SALARY ADJUSTMENTS,584.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,44,FRINGE BENEFITS,30551.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,135,DELEGATE AGENCIES,337177.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,245,REIMBURSEMENT TO TRAVELERS,1972.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,350,STATIONERY AND OFFICE SUPPLIES,90.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,801,INDIRECT COSTS,51851.00
GRANTS,0X92,TEEN PREGNANCY PREVENTION EVALUATION,41,HEALTH,280G,Teen Pregnancy Prevention Eval,999,CULTURAL PROGRAMMING GRANTS,6027.00
GRANTS,0X95,INCREASING HPV VACCINE COVERAGE,41,HEALTH,280N,HPV Vaccine Coverage,5,SALARIES AND WAGES - ON PAYROLL,45802.00
GRANTS,0X95,INCREASING HPV VACCINE COVERAGE,41,HEALTH,280N,HPV Vaccine Coverage,15,SCHEDULE SALARY ADJUSTMENTS,1362.00
GRANTS,0X95,INCREASING HPV VACCINE COVERAGE,41,HEALTH,280N,HPV Vaccine Coverage,44,FRINGE BENEFITS,23891.00
GRANTS,0X95,INCREASING HPV VACCINE COVERAGE,41,HEALTH,280N,HPV Vaccine Coverage,140,PROFESSIONAL AND TECHNICAL SERVICES,428945.00
GRANTS,0X96,HEALTHY CHICAGO 2.0,41,HEALTH,280M,Healthy Chicago 2.0,140,PROFESSIONAL AND TECHNICAL SERVICES,43000.00
GRANTS,0X97,ADULT VIRAL HEPATITIS,41,HEALTH,2979,ADULT VIRAL HEPATITIS,5,SALARIES AND WAGES - ON PAYROLL,50256.00
GRANTS,0X97,ADULT VIRAL HEPATITIS,41,HEALTH,2979,ADULT VIRAL HEPATITIS,15,SCHEDULE SALARY ADJUSTMENTS,1500.00
GRANTS,0X97,ADULT VIRAL HEPATITIS,41,HEALTH,2979,ADULT VIRAL HEPATITIS,44,FRINGE BENEFITS,26215.00
GRANTS,0X97,ADULT VIRAL HEPATITIS,41,HEALTH,2979,ADULT VIRAL HEPATITIS,140,PROFESSIONAL AND TECHNICAL SERVICES,25029.00
GRANTS,0X98,ZIKA SURVEILLANCE,41,HEALTH,280Q,ZIKA Surveillance,140,PROFESSIONAL AND TECHNICAL SERVICES,220000.00
GRANTS,0X99,RESILIENCY IN COMMUNITIES,41,HEALTH,280P,Resiliency in Communities,5,SALARIES AND WAGES - ON PAYROLL,144412.00
GRANTS,0X99,RESILIENCY IN COMMUNITIES,41,HEALTH,280P,Resiliency in Communities,15,SCHEDULE SALARY ADJUSTMENTS,1930.00
GRANTS,0X99,RESILIENCY IN COMMUNITIES,41,HEALTH,280P,Resiliency in Communities,44,FRINGE BENEFITS,61493.00
GRANTS,0X99,RESILIENCY IN COMMUNITIES,41,HEALTH,280P,Resiliency in Communities,140,PROFESSIONAL AND TECHNICAL SERVICES,792165.00
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,70725.00
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,152,ADVERTISING,2550.00
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,157,RENTAL EQUIPMENT AND SERVICES,1175.00
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,270,LOCAL TRANSPORTATION,5754.00
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,330,FOOD,2000.00
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2802,ACCESS CHICAGO SUPPORT,340,MATERIAL AND SUPPLIES,13796.00
GRANTS,0819,ACCESS CHICAGO SUP,48,MOPD,2807,HOME MOD - CHGO FUND,140,PROFESSIONAL AND TECHNICAL SERVICES,10000.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,84000.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,245,REIMBURSEMENT TO TRAVELERS,1500.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,270,LOCAL TRANSPORTATION,2607.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,330,FOOD,8563.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2800,AMPLIFIED PHONES PROGRAM,340,MATERIAL AND SUPPLIES,8100.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2804,ILLUSTRATED GUIDE,140,PROFESSIONAL AND TECHNICAL SERVICES,25000.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2817,DISABLED YOUTH EMPLOYMENT PROG,140,PROFESSIONAL AND TECHNICAL SERVICES,1676.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2817,DISABLED YOUTH EMPLOYMENT PROG,330,FOOD,1990.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2817,DISABLED YOUTH EMPLOYMENT PROG,340,MATERIAL AND SUPPLIES,334.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2832,RTA - ADA Certification Appeal,140,PROFESSIONAL AND TECHNICAL SERVICES,10600.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2832,RTA - ADA Certification Appeal,270,LOCAL TRANSPORTATION,500.00
GRANTS,0833,MOPD PRIVATE FUNDED,48,MOPD,2832,RTA - ADA Certification Appeal,340,MATERIAL AND SUPPLIES,1900.00
GRANTS,0J87,CHA HOME MODIFICATION,48,MOPD,2818,CHA HOME MODIFICATION,140,PROFESSIONAL AND TECHNICAL SERVICES,92000.00
GRANTS,0Z21,SUB. ABUSE & AIDS PREV. - HEARING IMPAIR,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,5,SALARIES AND WAGES - ON PAYROLL,144624.00
GRANTS,0Z21,SUB. ABUSE & AIDS PREV. - HEARING IMPAIR,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,15,SCHEDULE SALARY ADJUSTMENTS,2767.00
GRANTS,0Z21,SUB. ABUSE & AIDS PREV. - HEARING IMPAIR,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,44,FRINGE BENEFITS,61583.00
GRANTS,0Z21,SUB. ABUSE & AIDS PREV. - HEARING IMPAIR,48,MOPD,2805,SUBSTANCE ABUSE/AIDS PREV-H.I.,801,INDIRECT COSTS,16026.00
GRANTS,0Z22,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,5,SALARIES AND WAGES - ON PAYROLL,136204.00
GRANTS,0Z22,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,44,FRINGE BENEFITS,57998.00
GRANTS,0Z22,WORK INCENTIVE PLANNING AND ASSISTANCE,48,MOPD,2812,WORK INCENTIVE PLANNING,801,INDIRECT COSTS,17798.00
CDBG,0J44,CDBG,5,OBM,2505,ADMINISTRATION AND MONITORING,9438,REIMBURSEMENT - 2FM,20000.00
GRANTS,0074,AGING-PRIVATELY FUNDED,50,DFSS,2910,SENIOR CITIZENS PICNIC SUPPORT,140,PROFESSIONAL AND TECHNICAL SERVICES,25000.00
GRANTS,0168,WINTER SHELTER HMLS,50,DFSS,2822,SERV TAX FD INVEST INCOME WARM,135,DELEGATE AGENCIES,15000.00
GRANTS,0869,SHELTER PLUS CARE,50,DFSS,2936,SHELTER PLUS CARE,135,DELEGATE AGENCIES,53000.00
GRANTS,0N25,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,140,PROFESSIONAL AND TECHNICAL SERVICES,2662000.00
GRANTS,0P64,SENIOR PROGRAM PRIVATE CONTRIBUTIONS,50,DFSS,2837,SENIOR PROGRAM PRIVATE CONTRIB,140,PROFESSIONAL AND TECHNICAL SERVICES,955000.00
GRANTS,0P95,RESIDENT SERVICES COORDINATION / CASE MG,50,DFSS,2828,RESIDENT SERVICES / CASE MGMT,5,SALARIES AND WAGES - ON PAYROLL,1155643.00
GRANTS,0P95,RESIDENT SERVICES COORDINATION / CASE MG,50,DFSS,2828,RESIDENT SERVICES / CASE MGMT,15,SCHEDULE SALARY ADJUSTMENTS,5518.00
GRANTS,0P95,RESIDENT SERVICES COORDINATION / CASE MG,50,DFSS,2828,RESIDENT SERVICES / CASE MGMT,44,FRINGE BENEFITS,565839.00
GRANTS,0T34,PERFORMANCE PARTNERSHIP PILOTS FOR YOUTH,50,DFSS,2961,Performance Partnership-Youth,140,PROFESSIONAL AND TECHNICAL SERVICES,500000.00
GRANTS,0T37,CHA FAMILY SUPPORTIVE SERVICES,50,DFSS,2896,CHA FAMILY SUPPORTIVE SERVICES,5,SALARIES AND WAGES - ON PAYROLL,309057.00
GRANTS,0T37,CHA FAMILY SUPPORTIVE SERVICES,50,DFSS,2896,CHA FAMILY SUPPORTIVE SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,3268.00
GRANTS,0T37,CHA FAMILY SUPPORTIVE SERVICES,50,DFSS,2896,CHA FAMILY SUPPORTIVE SERVICES,44,FRINGE BENEFITS,134829.00
GRANTS,0T37,CHA FAMILY SUPPORTIVE SERVICES,50,DFSS,2896,CHA FAMILY SUPPORTIVE SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,1134846.00
GRANTS,0T40,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,140,PROFESSIONAL AND TECHNICAL SERVICES,1650000.00
GRANTS,0T67,PERFORMANCE PARTNERSHIP PILOTS FOR YOUTH,50,DFSS,2961,Performance Partnership-Youth,140,PROFESSIONAL AND TECHNICAL SERVICES,874000.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2801,OAA NUTRITION PGM INCOME,140,PROFESSIONAL AND TECHNICAL SERVICES,445000.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2802,OAA NUTRITION PGM INC - HM DEV,140,PROFESSIONAL AND TECHNICAL SERVICES,218000.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2816,SENIOR FITNESS PRIVATE,140,PROFESSIONAL AND TECHNICAL SERVICES,35000.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,5,SALARIES AND WAGES - ON PAYROLL,4747620.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,15,SCHEDULE SALARY ADJUSTMENTS,13860.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,44,FRINGE BENEFITS,2043019.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,130,POSTAGE,44314.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,135,DELEGATE AGENCIES,5092542.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,150,PUBLICATN & REPRODT-OUT,7500.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,159,LEASE/PURCHASE EQUIPMENT,7500.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,165,GRAPHIC DESIGN SERV,1500.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,166,DUES  SUBSC & MEM,2435.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,169,TECHNICAL MEETING COSTS,3299.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,190,TELEPHONE - NON-CENTREX BILLINGS,43363.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,197,TELEPHONE - MAINTENANCE,4573.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,270,LOCAL TRANSPORTATION,1400.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,340,MATERIAL AND SUPPLIES,17116.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,350,STATIONERY AND OFFICE SUPPLIES,17500.00
GRANTS,0T73,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,DFSS,2904,AREA PLAN ON AGING - FEDERAL,9651,REIMB - INDIRECT COSTS,952459.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,5,SALARIES AND WAGES - ON PAYROLL,1672842.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,15,SCHEDULE SALARY ADJUSTMENTS,7805.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,44,FRINGE BENEFITS,715272.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,130,POSTAGE,26819.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,135,DELEGATE AGENCIES,3264482.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,140,PROFESSIONAL AND TECHNICAL SERVICES,2189713.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,150,PUBLICATN & REPRODT-OUT,1500.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,165,GRAPHIC DESIGN SERV,10000.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,169,TECHNICAL MEETING COSTS,5000.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,190,TELEPHONE - NON-CENTREX BILLINGS,49567.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,229,TRANSPORTATION AND EXPENSE ALLOWANCE,3000.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,270,LOCAL TRANSPORTATION,1500.00
GRANTS,0T74,AREA PLAN ON AGING - STATE,50,DFSS,2903,AREA PLAN ON AGING - STATE,350,STATIONERY AND OFFICE SUPPLIES,52500.00
GRANTS,0T76,SERVICES TO VICTIMS OF DOMESTIC VIOLENCE,50,DFSS,2923,CHICAGO DOM VIOLENCE HELP LINE,135,DELEGATE AGENCIES,455000.00
GRANTS,0T77,CHILD CARE SERVICES,50,DFSS,2943,Child Care Services,5,SALARIES AND WAGES - ON PAYROLL,2221979.00
GRANTS,0T77,CHILD CARE SERVICES,50,DFSS,2943,Child Care Services,15,SCHEDULE SALARY ADJUSTMENTS,10282.00
GRANTS,0T77,CHILD CARE SERVICES,50,DFSS,2943,Child Care Services,44,FRINGE BENEFITS,965025.00
GRANTS,0T77,CHILD CARE SERVICES,50,DFSS,2943,Child Care Services,135,DELEGATE AGENCIES,22611952.00
GRANTS,0T77,CHILD CARE SERVICES,50,DFSS,2943,Child Care Services,140,PROFESSIONAL AND TECHNICAL SERVICES,190762.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,5,SALARIES AND WAGES - ON PAYROLL,4141110.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,15,SCHEDULE SALARY ADJUSTMENTS,17116.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,44,FRINGE BENEFITS,1816480.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,125,OFFICE AND BUILDING SERVICES,49629.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,135,DELEGATE AGENCIES,2648904.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,140,PROFESSIONAL AND TECHNICAL SERVICES,1680000.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,155,RENTAL OF PROPERTY,69100.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,159,LEASE/PURCHASE EQUIPMENT,20892.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,190,TELEPHONE - NON-CENTREX BILLINGS,43520.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,197,TELEPHONE - MAINTENANCE,3439.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,245,REIMBURSEMENT TO TRAVELERS,7000.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,270,LOCAL TRANSPORTATION,5000.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,340,MATERIAL AND SUPPLIES,10500.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,350,STATIONERY AND OFFICE SUPPLIES,3285.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,9438,REIMBURSEMENT - 2FM,7850.00
GRANTS,0T78,COMMUNITY SERVICES BLOCK GRANT,50,DFSS,2805,CSBG,9651,REIMB - INDIRECT COSTS,569175.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,5,SALARIES AND WAGES - ON PAYROLL,6083471.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,15,SCHEDULE SALARY ADJUSTMENTS,31362.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,44,FRINGE BENEFITS,2692981.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,130,POSTAGE,16876.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,135,DELEGATE AGENCIES,84779341.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,140,PROFESSIONAL AND TECHNICAL SERVICES,11054864.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,152,ADVERTISING,500000.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,159,LEASE/PURCHASE EQUIPMENT,25920.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,166,DUES  SUBSC & MEM,1495198.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,169,TECHNICAL MEETING COSTS,50000.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,190,TELEPHONE - NON-CENTREX BILLINGS,50797.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,197,TELEPHONE - MAINTENANCE,4563.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,245,REIMBURSEMENT TO TRAVELERS,10000.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,270,LOCAL TRANSPORTATION,5000.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,348,BOOKS AND RELATED MATERIAL,500000.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,350,STATIONERY AND OFFICE SUPPLIES,50000.00
GRANTS,0T79,HEAD START,50,DFSS,2860,HEAD START,801,INDIRECT COSTS,6338081.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,5,SALARIES AND WAGES - ON PAYROLL,536014.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,15,SCHEDULE SALARY ADJUSTMENTS,140.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,44,FRINGE BENEFITS,232128.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,130,POSTAGE,5093.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,135,DELEGATE AGENCIES,16882804.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,957021.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,159,LEASE/PURCHASE EQUIPMENT,1152.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,166,DUES  SUBSC & MEM,22008.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,190,TELEPHONE - NON-CENTREX BILLINGS,23146.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,197,TELEPHONE - MAINTENANCE,425.00
GRANTS,0T80,EARLY HEAD START INITIATIVE,50,DFSS,2857,EARLY HEAD START INITIATIVE,801,INDIRECT COSTS,340069.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,5,SALARIES AND WAGES - ON PAYROLL,515257.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,44,FRINGE BENEFITS,223289.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,135,DELEGATE AGENCIES,12882348.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,140,PROFESSIONAL AND TECHNICAL SERVICES,1634043.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,159,LEASE/PURCHASE EQUIPMENT,1730.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,166,DUES  SUBSC & MEM,181033.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,169,TECHNICAL MEETING COSTS,2100.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,229,TRANSPORTATION AND EXPENSE ALLOWANCE,200.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,245,REIMBURSEMENT TO TRAVELERS,4800.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,270,LOCAL TRANSPORTATION,200.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,348,BOOKS AND RELATED MATERIAL,50000.00
GRANTS,0T81,EARLY HEAD START - CHILD PARTNERSHIP,50,DFSS,2956,EHS - Child Care Partnership,350,STATIONERY AND OFFICE SUPPLIES,5000.00
GRANTS,0T82,ELDER ABUSE AND NEGLECT,50,DFSS,2846,ELDER ABUSE AND NEGLECT,6,SALARY PROVISION,149905.00
GRANTS,0T82,ELDER ABUSE AND NEGLECT,50,DFSS,2846,ELDER ABUSE AND NEGLECT,801,INDIRECT COSTS,8095.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,5,SALARIES AND WAGES - ON PAYROLL,147647.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,15,SCHEDULE SALARY ADJUSTMENTS,2372.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,44,FRINGE BENEFITS,62870.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,135,DELEGATE AGENCIES,4158051.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,140,PROFESSIONAL AND TECHNICAL SERVICES,2000.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,155,RENTAL OF PROPERTY,70000.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,157,RENTAL EQUIPMENT AND SERVICES,8195.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,159,LEASE/PURCHASE EQUIPMENT,8150.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,190,TELEPHONE - NON-CENTREX BILLINGS,12803.00
GRANTS,0T83,EMERGENCY AND TRANSITIONAL HOUSING,50,DFSS,2942,Emergency /Transitional Housng,9651,REIMB - INDIRECT COSTS,241912.00
GRANTS,0T84,EMERGENCY SOLUTIONS,50,DFSS,2944,Emergency Solutions,5,SALARIES AND WAGES - ON PAYROLL,334160.00
GRANTS,0T84,EMERGENCY SOLUTIONS,50,DFSS,2944,Emergency Solutions,15,SCHEDULE SALARY ADJUSTMENTS,3001.00
