fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9636,REIMBUSE-FIRE BNFIT-MW,1076104,1076104,1646978
LOCAL,100,CORPORATE FUND,99,FINANCE GENERAL,2005,FINANCE GENERAL,9638,FOR CORP SUBSIDY OF CPL,10824000,10824000,5369000
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,5,SALARIES AND WAGES - ON PAYROLL,908807,908807,937055
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,15,SCHEDULE SALARY ADJ,2712,2712,6132
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,20,OVERTIME,0,0,4858
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,130,POSTAGE,683,683,683
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,138,PROF SERV-IT MAINT,44580,44580,26317
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,140,PROF & TECHNICAL SERVICES,48236,48236,58057
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,149,SOFTWARE MAINT/LICENSING,350,350,350
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,154,RENTAL-DATA HARDWARE EQ,15876,15876,13386
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,155,RENTAL OF PROPERTY,1200,1200,1200
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,157,RENTAL EQUIPMENT AND SERVICES,32217,32217,29267
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,159,LEASE PURCHASE AGREEMNT,5827,5827,3489
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,162,REPAIR/MAINT EQUIPMENT,2424,2424,2424
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,166,"DUES, SUBSC & MEM",2688,2688,2688
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,169,TECHNICAL MEETING COSTS,7854,7854,7854
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,181,MOBILE COMM SERVICES,9724,9724,7681
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,189,TELEPHONE NON-CENTREX,42325,42325,24062
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,245,REIMBURSEMENT TRAVELERS,558,558,558
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,270,LOCAL TRANSPORTATION,1615,1615,1615
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,320,GASOLINE,2382,2382,2382
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,340,MATERIAL AND SUPPLIES,3800,3800,3800
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,348,BOOKS AND RELATED MTL,1082,1082,1082
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,350,STATIONERY AND OFFICE SUPPL,8248,8248,8248
LOCAL,200,WATER FUND,3,IG,2005,OFFICE OF INSPECTOR GENERAL,700,CONTINGENCIES,5434,5434,5434
LOCAL,200,WATER FUND,5,OFFICE OF BUDGET & MANAGEMENT,2005,OFFICE OF BUDGET & MANAGEMENT,5,SALARIES AND WAGES - ON PAYROLL,107554,107554,115740
LOCAL,200,WATER FUND,6,DOIT,2005,DOIT,138,PROF SERV-IT MAINT,1166000,1166000,1166000
LOCAL,200,WATER FUND,6,DOIT,2005,DOIT,139,PROF SERV-IT DEVELOPMENT,1200000,1200000,1200000
LOCAL,200,WATER FUND,6,DOIT,2005,DOIT,140,PROF & TECHNICAL SERVICES,4001364,4001364,4001364
LOCAL,200,WATER FUND,6,DOIT,2005,DOIT,149,SOFTWARE MAINT/LICENSING,13300,13300,13300
LOCAL,200,WATER FUND,27,FINANCE,2011,CITY COMPTROLLER,140,PROF & TECHNICAL SERVICES,6552,6552,6552
LOCAL,200,WATER FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,191608,191608,220456
LOCAL,200,WATER FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJ,5544,5544,5227
LOCAL,200,WATER FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,214323,214323,218751
LOCAL,200,WATER FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,15,SCHEDULE SALARY ADJ,2639,2639,2670
LOCAL,200,WATER FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,50000,50000,50000
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,2109419,2109419,2132363
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJ,7095,7095,11757
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,20,OVERTIME,6000,6000,6000
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,125,OFF AND BUILDING SERV,2000,2000,2000
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,130,POSTAGE,1006709,1006709,1006709
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,140,PROF & TECHNICAL SERVICES,5653826,5653826,4627588
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,150,PUBLICATN & REPRODT-OUT,25000,25000,25000
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,157,RENTAL EQUIPMENT AND SERVICES,17200,17200,17200
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,162,REPAIR/MAINT EQUIPMENT,1342,1342,1342
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,179,MESSENGER SERVICES,495,495,495
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,197,TELEPHONE-MAINTENANCE,0,0,21593
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,340,MATERIAL AND SUPPLIES,3525,3525,3525
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,348,BOOKS AND RELATED MTL,1400,1400,1400
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,350,STATIONERY AND OFFICE SUPPL,30430,30430,30430
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,424,FURNITURE AND FURNISHINGS,8000,8000,8000
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,952,CLAIMS WATER FUND,475000,475000,0
LOCAL,200,WATER FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,9438,REIMBURSEMENT - 2FM,5000,5000,90260
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,5,SALARIES AND WAGES - ON PAYROLL,1240559,1240559,1240067
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,15,SCHEDULE SALARY ADJ,1206,1206,0
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,20,OVERTIME,325,325,2674
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,39,STUDENT AS TRAINEES,1150,1150,674
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,130,POSTAGE,3131,3131,3121
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,138,PROF SERV-IT MAINT,15430,15430,14777
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,140,PROF & TECHNICAL SERVICES,49618,49618,56888
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,141,APPRAISALS,1000,1000,1000
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,143,COURT REPORTING,54140,54140,58777
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,145,LEGAL EXPENSES,11735,11735,15687
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,149,SOFTWARE MAINT/LICENSING,567,567,560
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,150,PUBLICATN & REPRODT-OUT,435,435,575
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,154,RENTAL-DATA HARDWARE EQ,6072,6072,7360
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,157,RENTAL EQUIPMENT AND SERVICES,541,541,506
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,162,REPAIR/MAINT EQUIPMENT,212,212,198
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,166,"DUES, SUBSC & MEM",12241,12241,8522
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,169,TECHNICAL MEETING COSTS,2654,2654,2425
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,178,FREIGHT/EXPENSE CHARGES,771,771,740
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,181,MOBILE COMM SERVICES,2484,2484,1242
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,190,TELEPHONE-CENTREX,7038,7038,6532
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,197,TELEPHONE-MAINTENANCE,1518,1518,1295
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,245,REIMBURSEMENT TRAVELERS,4860,4860,4018
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,270,LOCAL TRANSPORTATION,2377,2377,2187
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,348,BOOKS AND RELATED MTL,1230,1230,1209
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,350,STATIONERY AND OFFICE SUPPL,7181,7181,7752
LOCAL,200,WATER FUND,31,DEPARTMENT OF LAW,2005,DEPARTMENT OF LAW,9438,REIMBURSEMENT - 2FM,2763,2763,1292
LOCAL,200,WATER FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,5,SALARIES AND WAGES - ON PAYROLL,192435,192435,208107
LOCAL,200,WATER FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,15,SCHEDULE SALARY ADJ,1771,1771,5430
LOCAL,200,WATER FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,130,POSTAGE,176,176,176
LOCAL,200,WATER FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,140,PROF & TECHNICAL SERVICES,10000,10000,10000
LOCAL,200,WATER FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,270,LOCAL TRANSPORTATION,500,500,500
LOCAL,200,WATER FUND,33,DEPARTMENT OF HUMAN RESOURCES,2005,DEPARTMENT OF HUMAN RESOURCES,350,STATIONERY AND OFFICE SUPPL,260,260,260
LOCAL,200,WATER FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,5,SALARIES AND WAGES - ON PAYROLL,202956,202956,178572
LOCAL,200,WATER FUND,35,DEPARTMENT OF PROCUREMENT SERV,2005,DEPARTMENT OF PROCUREMENT SERV,15,SCHEDULE SALARY ADJ,0,0,4138
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,125,OFF AND BUILDING SERV,106300,106300,115102
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2126,BUREAU OF FACILITY MANAGEMENT,313,CLEANING AND SAN SUPPLY,4000,4000,10500
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,140,PROF & TECHNICAL SERVICES,125000,125000,125000
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,155,RENTAL OF PROPERTY,386559,386559,401196
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,315,MOTOR VEHL DIESEL FUEL,2345000,2345000,2571201
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,320,GASOLINE,400000,400000,196117
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,322,NATURAL GAS,12873033,12873033,12635433
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2131,BUREAU OF ASSET MANAGEMENT,331,ELECTRICITY,13036579,13036579,13744566
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,3950076,3950076,3993028
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,12,CONTRACT WAGE-PR,57731,57731,47758
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,15,SCHEDULE SALARY ADJ,3163,3163,906
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,20,OVERTIME,85000,85000,120000
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,140,PROF & TECHNICAL SERVICES,0,0,398930
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,160,REPAIR/MAINT PROPERTY,70000,70000,65800
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,176,MAINTN & OPERTN-CY VEHL,215000,215000,215000
LOCAL,200,WATER FUND,38,FLEET AND FACILITY MGMT,2140,FLEET OPERATIONS,360,REPAIR PARTS AND MATERIAL,1400000,1400000,1465798
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,1998566,1998566,2182622
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,12,CONTRACT WAGE-PR,21425,21425,23962
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,15,SCHEDULE SALARY ADJ,263,263,906
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,159,LEASE PURCHASE AGREEMNT,6134,6134,6134
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,162,REPAIR/MAINT EQUIPMENT,7119,7119,7119
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,181,MOBILE COMM SERVICES,20000,20000,20000
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,229,TRAN/EXP ALLOWANCE,20000,20000,20000
LOCAL,200,WATER FUND,67,DEPT OF BUILDINGS,2005,DEPT OF BUILDINGS,350,STATIONERY AND OFFICE SUPPL,3008,3008,3008
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,5,SALARIES AND WAGES - ON PAYROLL,2388816,2388816,2841548
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,12,CONTRACT WAGE-PR,4273,4273,9309
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,15,SCHEDULE SALARY ADJ,11755,11755,13920
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,20,OVERTIME,3000,3000,50000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,39,STUDENT AS TRAINEES,70000,70000,70000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,130,POSTAGE,112000,112000,112000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,140,PROF & TECHNICAL SERVICES,3357678,3357678,3295678
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,147,SURVEYS,427000,427000,427000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,149,SOFTWARE MAINT/LICENSING,2500,2500,0
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,150,PUBLICATN & REPRODT-OUT,71900,71900,71900
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,161,MAINT FACILITIES,45000,45000,45000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,162,REPAIR/MAINT EQUIPMENT,510265,510265,510075
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,166,"DUES, SUBSC & MEM",23000,23000,11000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,169,TECHNICAL MEETING COSTS,22500,22500,22500
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,181,MOBILE COMM SERVICES,24500,24500,12500
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,189,TELEPHONE NON-CENTREX,4000,4000,7500
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,190,TELEPHONE-CENTREX,278000,278000,299000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,196,DATA CIRCUITS,579900,579900,594000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,197,TELEPHONE-MAINTENANCE,70000,70000,60350
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,229,TRAN/EXP ALLOWANCE,6000,6000,6000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,245,REIMBURSEMENT TRAVELERS,21750,21750,21750
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,340,MATERIAL AND SUPPLIES,320250,320250,320250
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,348,BOOKS AND RELATED MTL,500,500,500
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,350,STATIONERY AND OFFICE SUPPL,9700,9700,9700
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,424,FURNITURE AND FURNISHINGS,2000,2000,2000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,440,MACHINERY AND EQUIPMENT,142000,142000,142000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,445,TECH AND SCIENTIFIC EQUIP,29000,29000,29000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2005,COMMISSIONER'S OFFICE,931,TORT/NON-TORT JUDGMENT,113760,113760,113760
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,5,SALARIES AND WAGES - ON PAYROLL,3577961,3577961,4145141
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,12,CONTRACT WAGE-PR,0,0,20800
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,15,SCHEDULE SALARY ADJ,21315,21315,26452
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,20,OVERTIME,31000,31000,31000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,39,STUDENT AS TRAINEES,25000,25000,25000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,130,POSTAGE,10000,10000,7000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,139,PROF SERV-IT DEVELOPMENT,135000,135000,45000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,140,PROF & TECHNICAL SERVICES,42120,42120,35880
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,149,SOFTWARE MAINT/LICENSING,530100,530100,471050
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,154,RENTAL-DATA HARDWARE EQ,422267,422267,429633
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,162,REPAIR/MAINT EQUIPMENT,40645,40645,15000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,166,"DUES, SUBSC & MEM",5000,5000,2500
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,168,EDUCATION DEVELOPMENT,21125,21125,11125
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,169,TECHNICAL MEETING COSTS,10000,10000,5000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,191,TELEPHONE-RELOCATIONS,5000,5000,5000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,245,REIMBURSEMENT TRAVELERS,4500,4500,2500
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,312,SOFTWARE PURCHASES,34982,34982,30000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,348,BOOKS AND RELATED MTL,1000,1000,0
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,350,STATIONERY AND OFFICE SUPPL,15600,15600,15600
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,446,PURCHASE-DATA HARDWARE,168140,168140,79000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,931,TORT/NON-TORT JUDGMENT,113760,113760,113760
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,9438,REIMBURSEMENT - 2FM,110000,110000,110000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2010,ADMINISTRATIVE SUPPORT,9458,REIMBURSEMENT - OEMC,100000,100000,100000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,5,SALARIES AND WAGES - ON PAYROLL,3975280,3975280,4139363
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,12,CONTRACT WAGE-PR,24840,24840,26516
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,15,SCHEDULE SALARY ADJ,6744,6744,4196
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,20,OVERTIME,3500,3500,4000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,130,POSTAGE,1455,1455,955
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,140,PROF & TECHNICAL SERVICES,1900000,1900000,1900000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,144,ENGINEERING AND ARCH,1500000,1500000,1500000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,162,REPAIR/MAINT EQUIPMENT,3000,3000,1500
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,169,TECHNICAL MEETING COSTS,12000,12000,12000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,229,TRAN/EXP ALLOWANCE,83000,83000,43000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,245,REIMBURSEMENT TRAVELERS,4000,4000,9000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,340,MATERIAL AND SUPPLIES,40500,40500,42000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,345,APPARATUS AND INSTRUMENTS,4000,4000,4000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,348,BOOKS AND RELATED MTL,2000,2000,2000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,350,STATIONERY AND OFFICE SUPPL,12000,12000,12000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,360,REPAIR PARTS AND MATERIAL,2000,2000,2000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,401,TOOL <= $100 UNIT,1000,1000,1000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,424,FURNITURE AND FURNISHINGS,7000,7000,7000
LOCAL,200,WATER FUND,88,DEPT OF WATER MANAGEMENT,2015,ENGINEERING SERVICES,445,TECH AND SCIENTIFIC EQUIP,7000,7000,7000
