fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
LOCAL,0200,Water Fund,88,Department of Water Management,2005,Commissioner's Office,0196,DATA CIRCUITS,542600,542600,542600
LOCAL,0200,Water Fund,88,Department of Water Management,2005,Commissioner's Office,0197,TELEPHONE - MAINTENANCE,40580,40580,40580
LOCAL,0200,Water Fund,88,Department of Water Management,2005,Commissioner's Office,0340,MATERIAL AND SUPPLIES,314100,314100,314100
LOCAL,0200,Water Fund,88,Department of Water Management,2005,Commissioner's Office,0348,BOOKS AND RELATED MATERIAL,500,500,500
LOCAL,0200,Water Fund,88,Department of Water Management,2005,Commissioner's Office,0350,STATIONERY AND OFFICE SUPPLIES,14500,14500,14500
LOCAL,0200,Water Fund,88,Department of Water Management,2005,Commissioner's Office,0424,FURNITURE AND FURNISHINGS,7500,7500,7500
LOCAL,0200,Water Fund,88,Department of Water Management,2005,Commissioner's Office,0440,MACHINERY AND EQUIPMENT,99828,99828,99828
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0005,SALARIES AND WAGES - ON PAYROLL,3651137,3651137,3456616
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0015,SCHEDULE SALARY ADJUSTMENTS,12626,12626,7208
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0020,OVERTIME,400000,400000,400000
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0140,PROFESSIONAL AND TECHNICAL SERVICES,57950,57950,57950
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0149,SOFTWARE MAINTENANCE AND LICENSING,80000,80000,80000
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0154,RENTAL-DATA HARDWARE EQ,90000,90000,90000
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0159,LEASE/PURCHASE EQUIPMENT,291200,291200,291200
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0168,EDUCATION DEVELOPMENT,10500,10500,10500
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0169,TECHNICAL MEETING COSTS,5000,5000,5000
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0191,TELEPHONE - RELOCATIONS,5000,5000,5000
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0312,SOFTWARE PURCHASES,6426,6426,6426
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0350,STATIONERY AND OFFICE SUPPLIES,31600,31600,31600
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,0446,PURCHASE - DATA HARDWARE,96716,96716,96716
LOCAL,0200,Water Fund,88,Department of Water Management,2010,Bureau of Administrative Support,9438,REIMBURSEMENT - AIS,82500,82500,82500
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0005,SALARIES AND WAGES - ON PAYROLL,4844545,4844545,5015402
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0012,CONTRACT WAGE - PREVAILING RATE,37607,37607,20533
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0015,SCHEDULE SALARY ADJUSTMENTS,4359,4359,0
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0020,OVERTIME,23000,23000,23000
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0140,PROFESSIONAL AND TECHNICAL SERVICES,2400000,2400000,2400000
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0162,REPAIR/MAINT EQUIPMENT,2400,2400,2400
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0169,TECHNICAL MEETING COSTS,10000,10000,10000
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,30000,30000,30000
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0245,REIMBURSEMENT TO TRAVELERS,5400,5400,0
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0340,MATERIAL AND SUPPLIES,30000,30000,30000
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0345,APPARATUS AND INSTRUMENTS,4000,4000,4000
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0348,BOOKS AND RELATED MATERIAL,1250,1250,1250
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0350,STATIONERY AND OFFICE SUPPLIES,19000,19000,19000
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0424,FURNITURE AND FURNISHINGS,3500,3500,3500
LOCAL,0200,Water Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0521,MAINTENANCE AND CONSTRUCTION,1000000,1000000,1000000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0005,SALARIES AND WAGES - ON PAYROLL,57185450,57185450,55467877
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0012,CONTRACT WAGE - PREVAILING RATE,665148,665148,502564
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0015,SCHEDULE SALARY ADJUSTMENTS,48387,48387,18154
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0020,OVERTIME,4018672,4018672,4018672
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0125,OFFICE AND BUILDING SERVICES,342000,342000,342000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0140,PROFESSIONAL AND TECHNICAL SERVICES,75000,75000,75000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0148,TESTING AND INSPECTING,1823000,1823000,1823000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0157,RENTAL EQUIPMENT AND SERVICES,191000,191000,191000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0159,LEASE/PURCHASE EQUIPMENT,170500,170500,170500
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0160,REPAIR/MAINT PROPERTY,1406800,1406800,1406800
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0162,REPAIR/MAINT EQUIPMENT,5792500,5792500,5792500
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0169,TECHNICAL MEETING COSTS,238800,238800,238800
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0245,REIMBURSEMENT TO TRAVELERS,8340,8340,0
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0314,FUEL OIL,690000,690000,690000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0340,MATERIAL AND SUPPLIES,4368800,4368800,4133262
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,11609203,11609203,11609203
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0345,APPARATUS AND INSTRUMENTS,348000,348000,348000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0348,BOOKS AND RELATED MATERIAL,6000,6000,6000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0350,STATIONERY AND OFFICE SUPPLIES,75000,75000,75000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0360,REPAIR PARTS AND MATERIAL,1485687,1485687,1485687
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0401,TOOL <= $100 UNIT,18200,18200,18200
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0402,TOOLS > $100 UNIT,15500,15500,15500
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0410,EQUIPMENT FOR BUILDINGS,175000,175000,175000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0424,FURNITURE AND FURNISHINGS,2000,2000,2000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0440,MACHINERY AND EQUIPMENT,857800,857800,857800
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0445,TECHNICAL AND SCIENTIFIC EQUIPMENT,336000,336000,336000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0446,PURCHASE - DATA HARDWARE,143880,143880,143880
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,0450,VEHICLES,240000,240000,240000
LOCAL,0200,Water Fund,88,Department of Water Management,2020,Bureau of Water Supply,9484,REIMBURSEMENT - CDOT,100000,100000,100000
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0005,SALARIES AND WAGES - ON PAYROLL,65138497,65138497,63371430
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0012,CONTRACT WAGE - PREVAILING RATE,790402,790402,545245
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0015,SCHEDULE SALARY ADJUSTMENTS,9556,9556,7246
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0020,OVERTIME,3462356,3462356,3462356
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0140,PROFESSIONAL AND TECHNICAL SERVICES,3341543,3341543,3341543
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0157,RENTAL EQUIPMENT AND SERVICES,2879760,2879760,2879760
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0160,REPAIR/MAINT PROPERTY,323800,323800,323800
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0162,REPAIR/MAINT EQUIPMENT,100000,100000,100000
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0169,TECHNICAL MEETING COSTS,1500,1500,1500
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0181,MOBILE COMMUNICATION SERVICES,285000,285000,210000
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0185,WASTE DISPOSAL SERVICES,2942710,2942710,2942710
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0188,VEHICLE TRACKING SERVICE,211321,211321,211321
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0316,GAS - BOTTLED AND PROPANE,161400,161400,161400
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0340,MATERIAL AND SUPPLIES,812600,812600,812600
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0350,STATIONERY AND OFFICE SUPPLIES,56930,56930,56930
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0360,REPAIR PARTS AND MATERIAL,5861553,5861553,5861553
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0401,TOOL <= $100 UNIT,3000,3000,3000
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0423,COMMUNICATION DEVICES,1000,1000,1000
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0424,FURNITURE AND FURNISHINGS,3000,3000,3000
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0440,MACHINERY AND EQUIPMENT,549391,549391,549391
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0446,PURCHASE - DATA HARDWARE,100000,100000,100000
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0521,MAINTENANCE AND CONSTRUCTION,2946315,2946315,2946315
LOCAL,0200,Water Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,9481,REIMBURSEMENT - DSS,367919,367919,367919
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0005,SALARIES AND WAGES - ON PAYROLL,10234198,10234198,9498206
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0012,CONTRACT WAGE - PREVAILING RATE,90282,90282,55911
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0015,SCHEDULE SALARY ADJUSTMENTS,16226,16226,13080
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0020,OVERTIME,118000,118000,118000
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0140,PROFESSIONAL AND TECHNICAL SERVICES,5000,5000,5000
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0189,TELEPHONE - NON-CENTREX BILLINGS,9000,9000,9000
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,18500,18500,18500
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0340,MATERIAL AND SUPPLIES,30500,30500,30500
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0350,STATIONERY AND OFFICE SUPPLIES,12500,12500,12500
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0360,REPAIR PARTS AND MATERIAL,104500,104500,104500
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0401,TOOL <= $100 UNIT,6000,6000,6000
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0424,FURNITURE AND FURNISHINGS,5000,5000,5000
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0446,PURCHASE - DATA HARDWARE,23000,23000,23000
LOCAL,0200,Water Fund,88,Department of Water Management,2035,Bureau of Meter Services,0450,VEHICLES,61000,61000,61000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0005,SALARIES AND WAGES - ON PAYROLL,2458184,2458184,2371089
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0015,SCHEDULE SALARY ADJUSTMENTS,2992,2992,3179
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0020,OVERTIME,40000,40000,40000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0140,PROFESSIONAL AND TECHNICAL SERVICES,700000,700000,700000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0150,OUTSIDE GRAPHIC SERVICES,2000,2000,2000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0162,REPAIR/MAINT EQUIPMENT,17910,17910,17910
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0169,TECHNICAL MEETING COSTS,5000,5000,5000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0348,BOOKS AND RELATED MATERIAL,500,500,500
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0350,STATIONERY AND OFFICE SUPPLIES,6000,6000,6000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0424,FURNITURE AND FURNISHINGS,3000,3000,3000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2015,Bureau of Engineering Services,0446,PURCHASE - DATA HARDWARE,25000,25000,25000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0005,SALARIES AND WAGES - ON PAYROLL,49153243,49153243,48941004
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0012,CONTRACT WAGE - PREVAILING RATE,574183,574183,333711
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0015,SCHEDULE SALARY ADJUSTMENTS,9502,9502,0
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0020,OVERTIME,2960000,2960000,2960000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0140,PROFESSIONAL AND TECHNICAL SERVICES,1298845,1298845,1262432
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0154,RENTAL-DATA HARDWARE EQ,6924,6924,6924
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0157,RENTAL EQUIPMENT AND SERVICES,1440587,1440587,1390587
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0185,WASTE DISPOSAL SERVICES,2942918,2942918,2842918
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0190,TELEPHONE - CENTREX BILLINGS,28000,28000,28000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,104390,104390,79390
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0340,MATERIAL AND SUPPLIES,4282000,4282000,4097000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0345,APPARATUS AND INSTRUMENTS,1500,1500,1500
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0401,TOOL <= $100 UNIT,50000,50000,25000
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0402,TOOLS > $100 UNIT,124673,124673,99673
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,0440,MACHINERY AND EQUIPMENT,245923,245923,245923
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,9438,REIMBURSEMENT - AIS,5278500,5278500,5278500
LOCAL,0314,Sewer Fund,88,Department of Water Management,2025,Bureau of Operations and Distribution,9481,REIMBURSEMENT - DSS,7767702,7767702,7767702
