fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2257,ENVIRONMENTAL PROTECTION,0,PERSONNEL SERVICES,205200
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2257,ENVIRONMENTAL PROTECTION,300,COMMODITIES AND MATERIALS,800
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2258,ETHICS AND GOOD GOVERNANCE,0,PERSONNEL SERVICES,143100
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2258,ETHICS AND GOOD GOVERNANCE,300,COMMODITIES AND MATERIALS,1500
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2260,EDUCATION & CHILD DEVELOPMENT,0,PERSONNEL SERVICES,168387
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2260,EDUCATION & CHILD DEVELOPMENT,100,CONTRACTUAL SERVICES,3000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2260,EDUCATION & CHILD DEVELOPMENT,700,CONTINGENCIES,2000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2275,ZONING / LANDMARKS / BUILDINGS,0,PERSONNEL SERVICES,319891
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2275,ZONING / LANDMARKS / BUILDINGS,100,CONTRACTUAL SERVICES,74700
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2275,ZONING / LANDMARKS / BUILDINGS,300,COMMODITIES AND MATERIALS,15300
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2277,HEALTH AND HUMAN RELATIONS,0,PERSONNEL SERVICES,130000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2277,HEALTH AND HUMAN RELATIONS,100,CONTRACTUAL SERVICES,7000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2277,HEALTH AND HUMAN RELATIONS,300,COMMODITIES AND MATERIALS,4000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2280,HOUSING AND REAL ESTATE,0,PERSONNEL SERVICES,204109
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2280,HOUSING AND REAL ESTATE,300,COMMODITIES AND MATERIALS,8000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2290,WORKFORCE DEVELOPMENT / AUDIT,0,PERSONNEL SERVICES,305100
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2290,WORKFORCE DEVELOPMENT / AUDIT,100,CONTRACTUAL SERVICES,5000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2290,WORKFORCE DEVELOPMENT / AUDIT,300,COMMODITIES AND MATERIALS,5000
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2295,LEGISLATIVE REFERENCE BUREAU,0,PERSONNEL SERVICES,361008
LOCAL,0100,CORPORATE FUND,15,CITY COUNCIL,2295,LEGISLATIVE REFERENCE BUREAU,300,COMMODITIES AND MATERIALS,16000
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2230,TRANSPORTATION AND PUBLIC WAY,0,PERSONNEL SERVICES,280000
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2230,TRANSPORTATION AND PUBLIC WAY,100,CONTRACTUAL SERVICES,15000
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2230,TRANSPORTATION AND PUBLIC WAY,300,COMMODITIES AND MATERIALS,15000
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2265,PEDESTRIAN AND TRAFFIC SAFETY,0,PERSONNEL SERVICES,280000
LOCAL,0300,VEHICLE FUND,15,CITY COUNCIL,2265,PEDESTRIAN AND TRAFFIC SAFETY,300,COMMODITIES AND MATERIALS,5000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,SPECIAL EVENTS / CULTURAL AFF,0,PERSONNEL SERVICES,162990
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,CITY COUNCIL,2155,SPECIAL EVENTS / CULTURAL AFF,300,COMMODITIES AND MATERIALS,3720
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,5,SALARIES AND WAGES - ON PAYROLL,1666470
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,15,SCHEDULE SALARY ADJUSTMENTS,7210
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,135,DELEGATE AGENCIES,1144881
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,140,PROFESSIONAL AND TECHNICAL SERVICES,596900
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,141,APPRAISALS,15000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,149,SOFTWARE MAINTENANCE AND LICENSING,127625
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,152,ADVERTISING,10000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,169,TECHNICAL MEETING COSTS,23900
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,181,MOBILE COMMUNICATION SERVICES,3630
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,190,TELEPHONE - CENTREX BILLINGS,8125
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,197,TELEPHONE - MAINTENANCE,450
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,245,REIMBURSEMENT TO TRAVELERS,9000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,938,LOW INCOME HOUSING,5000000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,9110,PROPERT MANAGEMENT MAIN,50000
CDBG,0J46,CDBG,21,HOUSING,2558,Emergency Repair,9264,EHRP,900000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,9183,FORECLOSURE PREVENTION,482150
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,9211,SINGLE-FAMILY TROUBLED BUILDING INITIATI,75000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,9212,MULTI-FAMILY TROUBLED BUILDING INITIATIV,175000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,9224,MICRO MARKET RECOVERY,900000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,9267,FLEXIBLE HOUSING POOL,5000000
LOCAL,0100,CORPORATE FUND,21,HOUSING,2010,Department of Housing,9438,REIMBURSEMENT - DAIS,30000
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,HOUSING,2010,Department of Housing,5,SALARIES AND WAGES - ON PAYROLL,809245
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,HOUSING,2010,Department of Housing,15,SCHEDULE SALARY ADJUSTMENTS,4668
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,HOUSING,2010,Department of Housing,139,IT DEVELOPMENT,60000
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,HOUSING,2010,Department of Housing,140,PROFESSIONAL AND TECHNICAL SERVICES,50000
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,HOUSING,2010,Department of Housing,169,TECHNICAL MEETING COSTS,9000
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,HOUSING,2010,Department of Housing,245,REIMBURSEMENT TO TRAVELERS,9000
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,HOUSING,2010,Department of Housing,9213,AFFORDABLE HOUSING DENSITY PROGRAM,44338219
LOCAL,0B21,TIF ADMINISTRATION,21,HOUSING,2010,Department of Housing,5,SALARIES AND WAGES - ON PAYROLL,495294
LOCAL,0B21,TIF ADMINISTRATION,21,HOUSING,2010,Department of Housing,15,SCHEDULE SALARY ADJUSTMENTS,1548
LOCAL,0B21,TIF ADMINISTRATION,21,HOUSING,2010,Department of Housing,139,IT DEVELOPMENT,120000
LOCAL,0B21,TIF ADMINISTRATION,21,HOUSING,2010,Department of Housing,140,PROFESSIONAL AND TECHNICAL SERVICES,25000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,5,SALARIES AND WAGES - ON PAYROLL,6180967
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,15,SCHEDULE SALARY ADJUSTMENTS,32766
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,39,STUDENT AS TRAINEES,100000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,125,OFFICE AND BUILDING SERVICES,25000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,130,POSTAGE,45000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,138,IT MAINTENANCE,96550
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,140,PROFESSIONAL AND TECHNICAL SERVICES,5130000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,150,OUTSIDE GRAPHIC SERVICES,80000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,152,ADVERTISING,189000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,153,PROMOTIONS,12000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,159,LEASE/PURCHASE EQUIPMENT,31524
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,161,MAINT FACILITIES,200000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,166,DUES  SUBSC & MEM,39500
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,172,INSURANCE PREMIUMS,464750
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,181,MOBILE COMMUNICATION SERVICES,12180
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,189,TELEPHONE - NON-CENTREX BILLINGS,48600
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,190,TELEPHONE - CENTREX BILLINGS,45200
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,191,TELEPHONE - RELOCATIONS,45000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,197,TELEPHONE - MAINTENANCE,5200
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,4500
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,245,REIMBURSEMENT TO TRAVELERS,6000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,330,FOOD,5000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,340,MATERIAL AND SUPPLIES,50000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,350,STATIONERY AND OFFICE SUPPLIES,45000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9188,MILLENNIUM PARK OPERATIONS,9618339
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9219,IMPLEMENTATION OF CULTURAL PLAN,2325000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9288,MILLENNIUM PARK PROGRAMMING,1465500
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9438,REIMBURSEMENT - DAIS,10000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9803,FOR PROGRAMMING/MARKETG,2400741
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9805,FOR FESTIVAL PRODUCTION,8139469
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9807,FOR REDEMPTION EXPENSES,2500000
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9813,LOCAL PROMOTION/MARKETG,853720
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,5,SALARIES AND WAGES - ON PAYROLL,2678418
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,15,SCHEDULE SALARY ADJUSTMENTS,15012
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,20,OVERTIME,60000
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,130,POSTAGE,52755
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,135,DELEGATE AGENCIES,300000
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,140,PROFESSIONAL AND TECHNICAL SERVICES,277530
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,149,SOFTWARE MAINTENANCE AND LICENSING,620706
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,150,OUTSIDE GRAPHIC SERVICES,4000
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,152,ADVERTISING,105000
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,157,RENTAL EQUIPMENT AND SERVICES,21820
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,159,LEASE/PURCHASE EQUIPMENT,105000
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,162,REPAIR/MAINT EQUIPMENT,22406
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,166,DUES  SUBSC & MEM,12000
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,171,MISCELLANEOUS SUPPLIES,10500
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,181,MOBILE COMMUNICATION SERVICES,2904
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,190,TELEPHONE - CENTREX BILLINGS,14300
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,197,TELEPHONE - MAINTENANCE,4755
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,340,MATERIAL AND SUPPLIES,15956
LOCAL,0100,CORPORATE FUND,25,CITY CLERK,2005,CITY CLERK,350,STATIONERY AND OFFICE SUPPLIES,91300
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,5,SALARIES AND WAGES - ON PAYROLL,4029544
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,15,SCHEDULE SALARY ADJUSTMENTS,30220
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,20,OVERTIME,65000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,39,STUDENT AS TRAINEES,40000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,130,POSTAGE,886133
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,139,IT DEVELOPMENT,142000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,140,PROFESSIONAL AND TECHNICAL SERVICES,185723
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,149,SOFTWARE MAINTENANCE AND LICENSING,680000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,154,RENTAL-DATA HARDWARE EQ,12125
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,157,RENTAL EQUIPMENT AND SERVICES,90684
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,159,LEASE/PURCHASE EQUIPMENT,58409
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,162,REPAIR/MAINT EQUIPMENT,7750
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,181,MOBILE COMMUNICATION SERVICES,18180
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,197,TELEPHONE - MAINTENANCE,2960
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,229,TRANSPORTATION AND EXPENSE ALLOWANCE,26000
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,338,LICENSE STICKER TAG AND PLATES,394493
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,340,MATERIAL AND SUPPLIES,6650
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,350,STATIONERY AND OFFICE SUPPLIES,142500
LOCAL,0300,VEHICLE FUND,25,CITY CLERK,2005,CITY CLERK,9438,REIMBURSEMENT - DAIS,30000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,5,SALARIES AND WAGES - ON PAYROLL,2702745
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,15,SCHEDULE SALARY ADJUSTMENTS,9407
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,20,OVERTIME,3000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,166,DUES  SUBSC & MEM,5185
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,169,TECHNICAL MEETING COSTS,885
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,181,MOBILE COMMUNICATION SERVICES,6680
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,270,LOCAL TRANSPORTATION,500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,348,BOOKS AND RELATED MATERIAL,100
LOCAL,0100,CORPORATE FUND,27,FINANCE,2011,CITY COMPTROLLER,350,STATIONERY AND OFFICE SUPPLIES,9350
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,4674940
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJUSTMENTS,10621
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,20,OVERTIME,7000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,140,PROFESSIONAL AND TECHNICAL SERVICES,75000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,142,ACCOUNTING AND AUDITING,567000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,149,SOFTWARE MAINTENANCE AND LICENSING,26000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,166,DUES  SUBSC & MEM,2250
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,169,TECHNICAL MEETING COSTS,15424
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,245,REIMBURSEMENT TO TRAVELERS,3000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MATERIAL,600
LOCAL,0100,CORPORATE FUND,27,FINANCE,2012,ACCOUNTING FINANCIAL REPORTING,350,STATIONERY AND OFFICE SUPPLIES,9000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,6283289
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,15,SCHEDULE SALARY ADJUSTMENTS,23720
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,39,STUDENT AS TRAINEES,20000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,130,POSTAGE,110000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,140,PROFESSIONAL AND TECHNICAL SERVICES,720000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,149,SOFTWARE MAINTENANCE AND LICENSING,187300
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,150,OUTSIDE GRAPHIC SERVICES,260600
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,152,ADVERTISING,7500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,162,REPAIR/MAINT EQUIPMENT,400
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,166,DUES  SUBSC & MEM,8538
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,169,TECHNICAL MEETING COSTS,27750
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,178,FREIGHT AND EXPRESS CHARGES,3500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,179,MESSENGER SERVICES,12000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,245,REIMBURSEMENT TO TRAVELERS,3500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,340,MATERIAL AND SUPPLIES,12941
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,348,BOOKS AND RELATED MATERIAL,1300
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,350,STATIONERY AND OFFICE SUPPLIES,16500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2015,FINANCIAL STRATEGY AND OPS,440,MACHINERY AND EQUIPMENT,156750
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,23649333
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,11,CONTRACT WAGE - SALARY,415747
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,12,CONTRACT WAGE - PREVAILING RATE,34045
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJUSTMENTS,98699
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,20,OVERTIME,185015
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,39,STUDENT AS TRAINEES,7500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,91,UNIFORM ALLOWANCE,97900
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,130,POSTAGE,176000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,138,IT MAINTENANCE,19350000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,140,PROFESSIONAL AND TECHNICAL SERVICES,5110639
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,149,SOFTWARE MAINTENANCE AND LICENSING,154840
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,152,ADVERTISING,2500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,156,LOCK BOX RENTAL,15574
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,157,RENTAL EQUIPMENT AND SERVICES,5000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,159,LEASE/PURCHASE EQUIPMENT,109500
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,162,REPAIR/MAINT EQUIPMENT,645559
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,169,TECHNICAL MEETING COSTS,11210
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,178,FREIGHT AND EXPRESS CHARGES,1300
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,179,MESSENGER SERVICES,21000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,181,MOBILE COMMUNICATION SERVICES,175000
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,189,TELEPHONE - NON-CENTREX BILLINGS,23800
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,190,TELEPHONE - CENTREX BILLINGS,107232
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,196,DATA CIRCUITS,25700
LOCAL,0100,CORPORATE FUND,27,FINANCE,2020,REVENUE SERVICES AND OPERATION,197,TELEPHONE - MAINTENANCE,180260
