fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,423,COMMUNICATION DEVICES,28640,28640,28640
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,2427637,2427637,2832262
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,11,CONTRACT WAGE - SALARY,0,0,682
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,44141,44141,17389
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,8956,8956,4930
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,20,OVERTIME,1062480,1062480,1144000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,126,OFFICE CONVENIENCES,2500,2500,3700
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,300000,300000,250000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,166,"DUES, SUBSC & MEM",0,0,2820
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,157,RENTAL EQUIPMENT AND SERVICES,25000,25000,70208
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,159,LEASE PURCHASE AGREEMNT,3640,3640,3640
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,9448,9448,9448
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,181,MOBILE COMMUNICATION SERVICES,15000,15000,15000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,185,WASTE DISPOSAL SERVICES,1864000,1864000,1864000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,190,TELEPHONE - NON-CENTREX BILLINGS,23000,23000,23400
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,196,DATA CIRCUITS,11500,11500,11300
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,197,TELEPHONE - MAINTENANCE,6500,6500,6400
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,100,100,100
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,313,CLEANING AND SANITATION SUPPLIES,825,825,3400
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,319,CLOTHING,4000,4000,1600
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,340,MATERIAL AND SUPPLIES,269495,269495,237755
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,341,CHEMICALS,63000,63000,63000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,350,STATIONERY AND OFFICE SUPPLIES,10000,10000,15000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,360,REPAIR PARTS AND MATERIAL,400,400,400
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,401,TOOL <= $100 UNIT,20000,20000,22700
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,402,TOOLS > $100 UNIT,13000,13000,13000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,422,OFFICE MACHINES,2500,2500,0
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,9438,REIMBURSEMENT - 2FM,6000,6000,6000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,5,SALARIES AND WAGES - ON PAYROLL,12994982,12994982,12790861
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,11,CONTRACT WAGE - SALARY,0,0,14699
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,12,CONTRACT WAGE - PREVAILING RATE,212571,212571,70733
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,15,SCHEDULE SALARY ADJUSTMENTS,58572,58572,42901
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,20,OVERTIME,600000,600000,600000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,91,UNIFORM ALLOWANCE,23000,23000,23000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,126,OFFICE CONVENIENCES,1800,1800,2340
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,130,POSTAGE,493950,493950,477600
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,140,PROFESSIONAL AND TECHNICAL SERVICES,7959450,7959450,8045845
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,149,SOFTWARE MAINTENANCE AND LICENSING,65000,65000,0
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,150,PUBLICATN & REPRODT-OUT,5625,5625,5800
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,157,RENTAL EQUIPMENT AND SERVICES,139685,139685,69760
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,160,REPAIR/MAINT PROPERTY,7500,7500,7500
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,162,REPAIR/MAINT EQUIPMENT,25515,25515,14900
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,166,"DUES, SUBSC & MEM",0,0,200
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,169,TECHNICAL MEETING COSTS,473,473,0
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,181,MOBILE COMMUNICATION SERVICES,216000,216000,216000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,188,VEHICLE TRACKING SERVICE,51250,51250,49000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,189,TELEPHONE - NON-CENTREX BILLINGS,3900,3900,3900
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,190,TELEPHONE - NON-CENTREX BILLINGS,22000,22000,22700
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,197,TELEPHONE - MAINTENANCE,800,800,700
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,313,CLEANING AND SANITATION SUPPLIES,728,728,700
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,319,CLOTHING,15050,15050,7110
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,340,MATERIAL AND SUPPLIES,195735,195735,172960
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,350,STATIONERY AND OFFICE SUPPLIES,66454,66454,52850
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,989,REFUND CANCELLED VOUCHER,700000,700000,700000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,992,TOW STORAGE REFUNDS,97000,97000,97000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2070,BUREAU OF TRAFFIC SERVICES,9438,REIMBURSEMENT - 2FM,41350,41350,41350
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,5,SALARIES AND WAGES - ON PAYROLL,1252179,1252179,1276686
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,12,CONTRACT WAGE - PREVAILING RATE,37565,37565,12767
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,20,OVERTIME,2000000,2000000,2000000
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,140,PROFESSIONAL AND TECHNICAL SERVICES,1050000,1050000,915588
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,157,RENTAL EQUIPMENT AND SERVICES,260500,260500,260500
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,162,REPAIR/MAINT EQUIPMENT,63000,63000,64625
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,188,VEHICLE TRACKING SERVICE,208550,208550,195852
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,340,MATERIAL AND SUPPLIES,12119500,12119500,12402991
LOCAL,0310,MOTOR FUEL TAX FUND,81,DEPT STREETS AND SANITATION,2047,SNOW AND ICE REMOVAL,350,STATIONERY AND OFFICE SUPPLIES,7000,7000,1000
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,5,SALARIES AND WAGES - ON PAYROLL,3101301,3101301,3319389
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,12,CONTRACT WAGE - PREVAILING RATE,68933,68933,27218
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,44,FRINGE BENEFITS,1149652,1149652,1211910
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,1010400,1010400,2391769
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,157,RENTAL EQUIPMENT AND SERVICES,198300,198300,208576
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,162,REPAIR/MAINT EQUIPMENT,4800,4800,4800
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,188,VEHICLE TRACKING SERVICE,2583,2583,2583
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,319,CLOTHING,150,150,150
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,340,MATERIAL AND SUPPLIES,68512,68512,10000
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,341,CHEMICALS,102000,102000,102000
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,360,REPAIR PARTS AND MATERIAL,103219,103219,76000
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,362,PAINTS AND PAINTING SUPPLIES,120000,120000,175455
CDBG,0J41,CDBG,81,DEPT STREETS AND SANITATION,2505,COMMUNITY ENHANCEMENT,423,COMMUNICATION DEVICES,70150,70150,70150
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,5,SALARIES AND WAGES - ON PAYROLL,1136350,1136350,1900158
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,11,CONTRACT WAGE - SALARY,0,0,2638
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,15,SCHEDULE SALARY ADJUSTMENTS,296,296,3732
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,130,POSTAGE,2000,2000,1500
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,140,PROFESSIONAL AND TECHNICAL SERVICES,200000,200000,125000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,150,PUBLICATN & REPRODT-OUT,450,450,450
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,157,RENTAL EQUIPMENT AND SERVICES,13000,13000,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,159,LEASE PURCHASE AGREEMNT,0,0,13690
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,160,REPAIR/MAINT PROPERTY,3000,3000,3000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,162,REPAIR/MAINT EQUIPMENT,10000,10000,3000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,166,"DUES, SUBSC & MEM",5000,5000,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,169,TECHNICAL MEETING COSTS,1500,1500,1100
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,173,EQUIPMENT,0,0,2500
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,178,FREIGHT AND EXPRESS CHARGES,250,250,250
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,181,MOBILE COMMUNICATION SERVICES,3000,3000,2750
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,190,TELEPHONE - NON-CENTREX BILLINGS,18000,18000,18000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,191,TELEPHONE - RELOCATIONS,400,400,400
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,197,TELEPHONE - MAINTENANCE,6000,6000,5900
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,245,REIMBURSEMENT TO TRAVELERS,1600,1600,5000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,270,LOCAL TRANSPORTATION,200,200,200
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,340,MATERIAL AND SUPPLIES,3000,3000,2100
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,350,STATIONERY AND OFFICE SUPPLIES,3500,3500,10500
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2105,COMMISSIONER'S OFFICE,931,TORT/NON-TORT JUDGMENT,1890000,1890000,1890000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,5,SALARIES AND WAGES - ON PAYROLL,5019648,5019648,4873828
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,11,CONTRACT WAGE - SALARY,0,0,12104
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,12,CONTRACT WAGE - PREVAILING RATE,1039,1039,1043
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,15,SCHEDULE SALARY ADJUSTMENTS,38548,38548,38582
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,39,STUDENT AS TRAINEES,18750,18750,18750
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,140,PROFESSIONAL AND TECHNICAL SERVICES,115000,115000,415150
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,149,SOFTWARE MAINTENANCE AND LICENSING,12000,12000,15000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,150,PUBLICATN & REPRODT-OUT,1000,1000,1000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,152,ADVERTISING,1000,1000,1000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,154,RENTAL-DATA HARDWARE EQ,1000,1000,1000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,157,RENTAL EQUIPMENT AND SERVICES,16000,16000,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,159,LEASE PURCHASE AGREEMNT,0,0,33577
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,160,REPAIR/MAINT PROPERTY,8000,8000,8000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,162,REPAIR/MAINT EQUIPMENT,57000,57000,13832
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,166,"DUES, SUBSC & MEM",0,0,1015
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,169,TECHNICAL MEETING COSTS,2000,2000,1300
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,171,MISCELLANEOUS SUPPLIES,250,250,250
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,178,FREIGHT AND EXPRESS CHARGES,300,300,300
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,181,MOBILE COMMUNICATION SERVICES,48000,48000,43150
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,190,TELEPHONE - NON-CENTREX BILLINGS,30000,30000,30700
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,191,TELEPHONE - RELOCATIONS,200,200,500
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,197,TELEPHONE - MAINTENANCE,15000,15000,9600
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,245,REIMBURSEMENT TO TRAVELERS,800,800,800
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,270,LOCAL TRANSPORTATION,500,500,500
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,340,MATERIAL AND SUPPLIES,31100,31100,13100
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,348,BOOKS AND RELATED MATERIAL,3000,3000,3000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,350,STATIONERY AND OFFICE SUPPLIES,9000,9000,7500
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,5,SALARIES AND WAGES - ON PAYROLL,0,0,802023
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,11,CONTRACT WAGE - SALARY,0,0,1068
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,15,SCHEDULE SALARY ADJUSTMENTS,0,0,2544
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,39,STUDENT AS TRAINEES,0,0,5000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,130,POSTAGE,0,0,500
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,138,IT MAINTENANCE,0,0,5000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,139,IT DEVELOPMENT,0,0,2000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,100000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,149,SOFTWARE MAINTENANCE AND LICENSING,0,0,1000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,159,LEASE PURCHASE AGREEMNT,0,0,2915
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,162,REPAIR/MAINT EQUIPMENT,0,0,16563405
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,169,TECHNICAL MEETING COSTS,0,0,2400
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,178,FREIGHT AND EXPRESS CHARGES,0,0,250
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,375
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,270,LOCAL TRANSPORTATION,0,0,325
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,345,APPARATUS AND INSTRUMENTS,0,0,8000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,348,BOOKS AND RELATED MATERIAL,0,0,1300
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2130,TRAFFIC SAFETY,350,STATIONERY AND OFFICE SUPPLIES,0,0,4000
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,5,SALARIES AND WAGES - ON PAYROLL,873356,873356,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,11,CONTRACT WAGE - SALARY,0,0,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,15,SCHEDULE SALARY ADJUSTMENTS,10963,10963,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,20,OVERTIME,900,900,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,130,POSTAGE,400,400,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,2710000,2710000,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,150,PUBLICATN & REPRODT-OUT,500,500,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,157,RENTAL EQUIPMENT AND SERVICES,11520,11520,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,160,REPAIR/MAINT PROPERTY,3500,3500,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,161,MAINT FACILITIES,5000,5000,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,162,REPAIR/MAINT EQUIPMENT,11556320,11556320,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,181,MOBILE COMMUNICATION SERVICES,25000,25000,0
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2135,INFRASTRUCTURE MANAGEMENT,188,VEHICLE TRACKING SERVICE,10320,10320,0
