fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0012,CONTRACT WAGE - PREVAILING RATE,7418,7418,12493
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0015,SCHEDULE SALARY ADJUSTMENTS,4151,4151,14830
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0020,OVERTIME,42462,42462,42462
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0091,UNIFORM ALLOWANCE,0,0,1800
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0140,PROFESSIONAL AND TECHNICAL SERVICES,2800000,2800000,2924000
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0157,RENTAL EQUIPMENT AND SERVICES,0,0,13500
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,19200,19200,20500
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2140,Division of Sign Management,0340,MATERIAL AND SUPPLIES,1801038,1801038,3081258
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2145,Division of Project Development,0140,PROFESSIONAL AND TECHNICAL SERVICES,1200000,1200000,1200000
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0005,SALARIES AND WAGES - ON PAYROLL,25393029,25393029,26472146
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0012,CONTRACT WAGE - PREVAILING RATE,377524,377524,439546
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,9310
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0020,OVERTIME,1935058,1935058,2408762
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0091,UNIFORM ALLOWANCE,0,0,6800
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0157,RENTAL EQUIPMENT AND SERVICES,845449,845449,2467821
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,500
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2150,Division of Electrical Operations,0340,MATERIAL AND SUPPLIES,3885760,3885760,4297248
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0005,SALARIES AND WAGES - ON PAYROLL,26024924,26024924,35836472
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0012,CONTRACT WAGE - PREVAILING RATE,217740,217740,460787
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0015,SCHEDULE SALARY ADJUSTMENTS,4182,4182,2232
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0020,OVERTIME,2125286,2125286,2567325
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0091,UNIFORM ALLOWANCE,0,0,18400
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0140,PROFESSIONAL AND TECHNICAL SERVICES,1088000,1088000,1136000
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0157,RENTAL EQUIPMENT AND SERVICES,2928275,2928275,3459760
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0160,REPAIR/MAINT PROPERTY,28000,28000,28000
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0162,REPAIR/MAINT EQUIPMENT,29000,29000,29000
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,500
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0340,MATERIAL AND SUPPLIES,6626700,6626700,7176956
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2155,Division of In-House Construction,0365,ELECTRICAL SUPPLIES,20930,20930,22000
LOCAL,0310,Motor Fuel Tax Fund,84,Chicago Department of Transportation,2160,Citywide Services,0140,PROFESSIONAL AND TECHNICAL SERVICES,7358953,7358953,8207571
LOCAL,0B21,Tax Increment Financing Administration Fund,84,Chicago Department of Transportation,2115,Division of Administration,0005,SALARIES AND WAGES - ON PAYROLL,196944,196944,227142
LOCAL,0B21,Tax Increment Financing Administration Fund,84,Chicago Department of Transportation,2115,Division of Administration,0015,SCHEDULE SALARY ADJUSTMENTS,918,918,948
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0005,SALARIES AND WAGES - ON PAYROLL,24674400,24674400,28837230
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0012,CONTRACT WAGE - PREVAILING RATE,168244,168244,260475
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0015,SCHEDULE SALARY ADJUSTMENTS,121884,121884,161562
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0020,OVERTIME,1200000,1200000,1200000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0039,STUDENT AS TRAINEES,10000,10000,49400
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0049,WORKERS' COMPENSATION,1134092,1134092,1134092
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0091,UNIFORM ALLOWANCE,39000,39000,101000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0130,POSTAGE,200,200,200
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0138,IT MAINTENANCE,6195200,6195200,8820400
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0140,PROFESSIONAL AND TECHNICAL SERVICES,25049400,25049400,26534400
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0141,APPRAISALS,30000,30000,30000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0142,ACCOUNTING AND AUDITING,258600,258600,309300
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0144,ENGINEERING AND ARCHITECTURE,40000,40000,40000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0148,TESTING AND INSPECTING,12500,12500,6300
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0149,SOFTWARE MAINTENANCE AND LICENSING,241600,241600,318500
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0152,ADVERTISING,66000,66000,67000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0157,RENTAL EQUIPMENT AND SERVICES,13123100,13123100,13757700
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0160,REPAIR/MAINT PROPERTY,1564200,1564200,1572400
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0161,MAINT FACILITIES,26277100,26277100,27998000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0162,REPAIR/MAINT EQUIPMENT,21573700,21573700,24881100
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0163,MAINT STREETS,4455000,4455000,6090000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0166,DUES  SUBSC & MEM,52100,52100,268700
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0168,EDUCATION DEVELOPMENT,292100,292100,332500
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0169,TECHNICAL MEETING COSTS,56700,56700,62700
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0181,MOBILE COMMUNICATION SERVICES,48300,48300,49500
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0183,WATER,1550000,1550000,1550000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0185,WASTE DISPOSAL SERVICES,515000,515000,555000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0189,TELEPHONE - NON-CENTREX BILLINGS,60300,60300,66100
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0190,TELEPHONE - CENTREX BILLINGS,386000,386000,386000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0191,TELEPHONE - RELOCATIONS,5000,5000,5000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0197,TELEPHONE - MAINTENANCE,8000,8000,8000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,100,100,100
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0245,REIMBURSEMENT TO TRAVELERS,12200,12200,12200
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0270,LOCAL TRANSPORTATION,100,100,100
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0313,CLEANING AND SANITATION SUPPLIES,129000,129000,54000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0319,CLOTHING,73000,73000,70000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0340,MATERIAL AND SUPPLIES,2999800,2999800,3112300
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0345,APPARATUS AND INSTRUMENTS,2000,2000,2000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0350,STATIONERY AND OFFICE SUPPLIES,20000,20000,25000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0360,REPAIR PARTS AND MATERIAL,63500,63500,93500
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0361,BUILDING MATERIALS AND SUPPLIES,4500,4500,4500
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0362,PAINTS AND PAINTING SUPPLIES,20000,20000,40000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0364,PLUMBING SUPPLIES,2000,2000,2000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0365,ELECTRICAL SUPPLIES,697000,697000,697000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0402,TOOLS > $100 UNIT,15000,15000,15000
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0423,COMMUNICATION DEVICES,544900,544900,544900
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0424,FURNITURE AND FURNISHINGS,100000,100000,138800
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0440,MACHINERY AND EQUIPMENT,98500,98500,175300
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,0446,PURCHASE - IT HARDWARE,1032900,1032900,851800
LOCAL,0610,Chicago Midway Airport Fund,85,Chicago Department of Aviation,2010,Chicago Midway Airport,9438,REIMBURSEMENT - FFM,35000,35000,35000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0005,SALARIES AND WAGES - ON PAYROLL,142477937,142477937,160203937
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0012,CONTRACT WAGE - PREVAILING RATE,891004,891004,1289590
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0015,SCHEDULE SALARY ADJUSTMENTS,591250,591250,1016298
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0020,OVERTIME,12000000,12000000,12000000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0039,STUDENT AS TRAINEES,175000,175000,247000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0049,WORKERS' COMPENSATION,7821922,7821922,7821922
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0091,UNIFORM ALLOWANCE,177500,177500,436800
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0130,POSTAGE,15000,15000,15000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0138,IT MAINTENANCE,17702900,17702900,27972600
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0140,PROFESSIONAL AND TECHNICAL SERVICES,126276100,126276100,132512400
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0141,APPRAISALS,50000,50000,50000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0142,ACCOUNTING AND AUDITING,1089400,1089400,1090500
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0144,ENGINEERING AND ARCHITECTURE,770000,770000,770000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0147,SURVEYS,15000,15000,15000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0148,TESTING AND INSPECTING,29900,29900,29900
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0149,SOFTWARE MAINTENANCE AND LICENSING,1248500,1248500,1792400
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0152,ADVERTISING,367300,367300,417800
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0155,RENTAL OF PROPERTY,2400000,2400000,3346800
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0157,RENTAL EQUIPMENT AND SERVICES,87149900,87149900,89171200
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0160,REPAIR/MAINT PROPERTY,2250000,2250000,2330000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0161,MAINT FACILITIES,44898200,44898200,51060800
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0162,REPAIR/MAINT EQUIPMENT,18799300,18799300,20959600
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0163,MAINT STREETS,13482100,13482100,13773600
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0166,DUES  SUBSC & MEM,583000,583000,691300
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0168,EDUCATION DEVELOPMENT,2430700,2430700,2561100
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0169,TECHNICAL MEETING COSTS,521800,521800,957000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0178,FREIGHT AND EXPRESS CHARGES,20000,20000,20000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0181,MOBILE COMMUNICATION SERVICES,270500,270500,270500
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0183,WATER,12000000,12000000,12000000
LOCAL,0740,Chicago O'Hare Airport Fund,85,Chicago Department of Aviation,2015,Chicago-O'Hare International Airport,0185,WASTE DISPOSAL SERVICES,1470000,1470000,2076800
