fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
GRANTS,0T68,SUMMER JOBS CONNECT,50,FAMILY AND SUPPORT SERVICES,2953,Summer Jobs Connect Program,140,PROFESSIONAL AND TECHNICAL SERVICES,13265
GRANTS,0T70,EARLY CHILDHOOD BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2962,Early Childhood Block Grant,6,SALARY PROVISION,10000000
GRANTS,0T70,EARLY CHILDHOOD BLOCK GRANT,50,FAMILY AND SUPPORT SERVICES,2962,Early Childhood Block Grant,135,DELEGATE AGENCIES,55000000
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,5,SALARIES AND WAGES - ON PAYROLL,1512948
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,15,SCHEDULE SALARY ADJUSTMENTS,4064
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,44,FRINGE BENEFITS,657357
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,130,POSTAGE,24093
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,135,DELEGATE AGENCIES,2983038
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,150,PUBLICATN & REPRODT-OUT,1500
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,165,GRAPHIC DESIGN SERV,10000
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,169,TECHNICAL MEETING COSTS,5000
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,190,TELEPHONE - NON-CENTREX BILLINGS,50000
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,229,TRANSPORTATION AND EXPENSE ALLOWANCE,1500
GRANTS,0T71,AREA PLAN ON AGING - OLDER AMERICANS ACT,50,FAMILY AND SUPPORT SERVICES,2903,AREA PLAN ON AGING - STATE,270,LOCAL TRANSPORTATION,1500
GRANTS,0293,RENTAL REHABILITATION,54,PLANNING AND DEVELOPMENT,2882,Rental Rehabilitation,140,PROFESSIONAL AND TECHNICAL SERVICES,400000
GRANTS,0J63,CDBG - DISASTER RECOVERY,54,PLANNING AND DEVELOPMENT,2880,CDBG - Disaster Recovery,140,PROFESSIONAL AND TECHNICAL SERVICES,9447000
GRANTS,0K11,HOME INVESTMENT PARTNERSHIP,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,9103,REHABILITATION LOANS GT,582000
GRANTS,0K14,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,9103,REHABILITATION LOANS GT,6038000
GRANTS,0K17,STATE-ILL DEPT OF COMMERCE,54,PLANNING AND DEVELOPMENT,2832,RAVENSWOOD INDUSTRIAL COORIDOR,140,PROFESSIONAL AND TECHNICAL SERVICES,102000
GRANTS,0K32,FORECLOSURE PREVENTION PROGRAM,54,PLANNING AND DEVELOPMENT,2868,FORECLOSURE PREVENTION PROGRAM,135,DELEGATE AGENCIES,700000
GRANTS,0K32,FORECLOSURE PREVENTION PROGRAM,54,PLANNING AND DEVELOPMENT,2868,FORECLOSURE PREVENTION PROGRAM,140,PROFESSIONAL AND TECHNICAL SERVICES,756000
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,PLANNING AND DEVELOPMENT,2863,CHOICE NEIGHBORHOODS IMPLEM,5,SALARIES AND WAGES - ON PAYROLL,75182
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,PLANNING AND DEVELOPMENT,2863,CHOICE NEIGHBORHOODS IMPLEM,44,FRINGE BENEFITS,32666
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,PLANNING AND DEVELOPMENT,2863,CHOICE NEIGHBORHOODS IMPLEM,140,PROFESSIONAL AND TECHNICAL SERVICES,302017
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,PLANNING AND DEVELOPMENT,2863,CHOICE NEIGHBORHOODS IMPLEM,270,LOCAL TRANSPORTATION,500
GRANTS,0K43,CHOICE NEIGHBORHOODS IMPLEMENTATION,54,PLANNING AND DEVELOPMENT,2863,CHOICE NEIGHBORHOODS IMPLEM,801,INDIRECT COSTS,5635
GRANTS,0K73,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,140,PROFESSIONAL AND TECHNICAL SERVICES,804500
GRANTS,0K73,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,9103,REHABILITATION LOANS GT,12277500
GRANTS,0K89,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,140,PROFESSIONAL AND TECHNICAL SERVICES,350500
GRANTS,0K89,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,9103,REHABILITATION LOANS GT,14895500
GRANTS,0K91,LOW INCOME HOUSING TRUST FUND,54,PLANNING AND DEVELOPMENT,2874,Low Income Housing Trust Fund,9103,REHABILITATION LOANS GT,22654000
GRANTS,0S13,ARRA - NEIGHBORHOOD STABILIZATION PGM 3,54,PLANNING AND DEVELOPMENT,2878,NSP PROGRAM INCOME 3,140,PROFESSIONAL AND TECHNICAL SERVICES,656740
GRANTS,0S13,ARRA - NEIGHBORHOOD STABILIZATION PGM 3,54,PLANNING AND DEVELOPMENT,2878,NSP PROGRAM INCOME 3,801,INDIRECT COSTS,56260
GRANTS,0S73,NEIGHBORHOOD STABILIZATION GRANT,54,PLANNING AND DEVELOPMENT,2849,NSP PROGRAM INCOME,140,PROFESSIONAL AND TECHNICAL SERVICES,407000
GRANTS,0S85,NEIGHBORHOOD STABILIZATION PROGRAM,54,PLANNING AND DEVELOPMENT,2850,NSP PROGRAM INCOME,5,SALARIES AND WAGES - ON PAYROLL,91188
GRANTS,0S85,NEIGHBORHOOD STABILIZATION PROGRAM,54,PLANNING AND DEVELOPMENT,2850,NSP PROGRAM INCOME,44,FRINGE BENEFITS,38828
GRANTS,0S85,NEIGHBORHOOD STABILIZATION PROGRAM,54,PLANNING AND DEVELOPMENT,2850,NSP PROGRAM INCOME,140,PROFESSIONAL AND TECHNICAL SERVICES,601984
GRANTS,0V24,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,5,SALARIES AND WAGES - ON PAYROLL,759942
GRANTS,0V24,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,44,FRINGE BENEFITS,330187
GRANTS,0V24,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,140,PROFESSIONAL AND TECHNICAL SERVICES,350500
GRANTS,0V24,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,155,RENTAL OF PROPERTY,100000
GRANTS,0V24,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,9103,REHABILITATION LOANS GT,13525490
GRANTS,0V24,HOME PROGRAM,54,PLANNING AND DEVELOPMENT,2819,HOME INVESTMENT PARTNERSHIP,9651,REIMB - INDIRECT COSTS,306881
GRANTS,0191,ASSET FORFEITURE - STATE,57,CHICAGO POLICE DEPARTMENT,2817,ASSET FORFEITURE - STATE,140,PROFESSIONAL AND TECHNICAL SERVICES,22000
GRANTS,0191,ASSET FORFEITURE - STATE,57,CHICAGO POLICE DEPARTMENT,2817,ASSET FORFEITURE - STATE,157,RENTAL EQUIPMENT AND SERVICES,1196000
GRANTS,0191,ASSET FORFEITURE - STATE,57,CHICAGO POLICE DEPARTMENT,2817,ASSET FORFEITURE - STATE,340,MATERIAL AND SUPPLIES,5000
GRANTS,0191,ASSET FORFEITURE - STATE,57,CHICAGO POLICE DEPARTMENT,2817,ASSET FORFEITURE - STATE,350,STATIONERY AND OFFICE SUPPLIES,10000
GRANTS,0191,ASSET FORFEITURE - STATE,57,CHICAGO POLICE DEPARTMENT,2817,ASSET FORFEITURE - STATE,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,20000
GRANTS,0191,ASSET FORFEITURE - STATE,57,CHICAGO POLICE DEPARTMENT,2817,ASSET FORFEITURE - STATE,451,VEHICLES - POLICE AND FIRE,662000
GRANTS,0243,TRANSPORTATION SECURITY ADMIN AGRMT,57,CHICAGO POLICE DEPARTMENT,2862,TRANSPORTATION SEC-O'HARE,140,PROFESSIONAL AND TECHNICAL SERVICES,1750000
GRANTS,0243,TRANSPORTATION SECURITY ADMIN AGRMT,57,CHICAGO POLICE DEPARTMENT,2862,TRANSPORTATION SEC-O'HARE,9700,REIMBURSABLE TRANSFERS BETWEEN FUNDS,-1750000
GRANTS,0243,TRANSPORTATION SECURITY ADMIN AGRMT,57,CHICAGO POLICE DEPARTMENT,2863,TRANSPORTATION SEC-MIDWAY,140,PROFESSIONAL AND TECHNICAL SERVICES,537000
GRANTS,0243,TRANSPORTATION SECURITY ADMIN AGRMT,57,CHICAGO POLICE DEPARTMENT,2863,TRANSPORTATION SEC-MIDWAY,9700,REIMBURSABLE TRANSFERS BETWEEN FUNDS,-537000
GRANTS,0657,POLICE PROGRAM,57,CHICAGO POLICE DEPARTMENT,2816,ASSET FORFEITURE - FEDERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,101000
GRANTS,0657,POLICE PROGRAM,57,CHICAGO POLICE DEPARTMENT,2816,ASSET FORFEITURE - FEDERAL,340,MATERIAL AND SUPPLIES,590000
GRANTS,0B17,ASSET FORFEITURE - FEDERAL,57,CHICAGO POLICE DEPARTMENT,2816,ASSET FORFEITURE - FEDERAL,140,PROFESSIONAL AND TECHNICAL SERVICES,1520000
GRANTS,0B17,ASSET FORFEITURE - FEDERAL,57,CHICAGO POLICE DEPARTMENT,2816,ASSET FORFEITURE - FEDERAL,157,RENTAL EQUIPMENT AND SERVICES,134000
GRANTS,0B17,ASSET FORFEITURE - FEDERAL,57,CHICAGO POLICE DEPARTMENT,2816,ASSET FORFEITURE - FEDERAL,176,MAINTENANCE AND OPERATION - VEHICLES,500000
GRANTS,0B17,ASSET FORFEITURE - FEDERAL,57,CHICAGO POLICE DEPARTMENT,2816,ASSET FORFEITURE - FEDERAL,245,REIMBURSEMENT TO TRAVELERS,50000
GRANTS,0B17,ASSET FORFEITURE - FEDERAL,57,CHICAGO POLICE DEPARTMENT,2816,ASSET FORFEITURE - FEDERAL,340,MATERIAL AND SUPPLIES,851000
GRANTS,0J14,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,5,SALARIES AND WAGES - ON PAYROLL,98760
GRANTS,0J14,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,44,FRINGE BENEFITS,42910
GRANTS,0J14,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,135,DELEGATE AGENCIES,702330
GRANTS,0J14,EDWARD BYRNE MEMORIAL JUSTICE ASSISTANCE,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,801,INDIRECT COSTS,6000
GRANTS,0K62,COPS HIRING PROGRAM,57,CHICAGO POLICE DEPARTMENT,2983,COPS HIRING PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,1688526
GRANTS,0K62,COPS HIRING PROGRAM,57,CHICAGO POLICE DEPARTMENT,2983,COPS HIRING PROGRAM,15,SCHEDULE SALARY ADJUSTMENTS,80008
GRANTS,0K62,COPS HIRING PROGRAM,57,CHICAGO POLICE DEPARTMENT,2983,COPS HIRING PROGRAM,44,FRINGE BENEFITS,761466
GRANTS,0K65,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,6,SALARY PROVISION,135000
GRANTS,0K65,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,135,DELEGATE AGENCIES,599000
GRANTS,0K65,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,450,VEHICLES,678000
GRANTS,0K65,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,801,INDIRECT COSTS,30000
GRANTS,0K65,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,999,CULTURAL PROGRAMMING GRANTS,50000
GRANTS,0K76,GET BEHIND THE VEST,57,CHICAGO POLICE DEPARTMENT,2999,Get Behind the Vest,340,MATERIAL AND SUPPLIES,1200000
GRANTS,0K78,ANTITERRORISM AND EMERGENCY ASSISTANCE,57,CHICAGO POLICE DEPARTMENT,,Anti-Terrorism/Emergency Ass.,140,PROFESSIONAL AND TECHNICAL SERVICES,584000
GRANTS,0K79,OPTIMIZING VIDEO TECHNOLOGY,57,CHICAGO POLICE DEPARTMENT,,Optimizing Video Tech.,20,OVERTIME,98000
GRANTS,0K86,COMMUNITY POLICING DEVELOPMENT,57,CHICAGO POLICE DEPARTMENT,2909,Community Policing Development,140,PROFESSIONAL AND TECHNICAL SERVICES,41000
GRANTS,0K86,COMMUNITY POLICING DEVELOPMENT,57,CHICAGO POLICE DEPARTMENT,2909,Community Policing Development,801,INDIRECT COSTS,1000
GRANTS,0K98,TRANSIT SECURITY,57,CHICAGO POLICE DEPARTMENT,2921,TRANSIT SECURITY,6,SALARY PROVISION,576000
GRANTS,0P19,US DEPT OF JUSTICE,57,CHICAGO POLICE DEPARTMENT,2912,SAFE ROUTES TO SCHOOLS,150,PUBLICATN & REPRODT-OUT,14000
GRANTS,0P19,US DEPT OF JUSTICE,57,CHICAGO POLICE DEPARTMENT,2912,SAFE ROUTES TO SCHOOLS,340,MATERIAL AND SUPPLIES,88000
GRANTS,0P19,US DEPT OF JUSTICE,57,CHICAGO POLICE DEPARTMENT,2935,JUSTICE AND MENTAL HEALTH,140,PROFESSIONAL AND TECHNICAL SERVICES,133000
GRANTS,0P19,US DEPT OF JUSTICE,57,CHICAGO POLICE DEPARTMENT,2935,JUSTICE AND MENTAL HEALTH,245,REIMBURSEMENT TO TRAVELERS,2000
GRANTS,0P19,US DEPT OF JUSTICE,57,CHICAGO POLICE DEPARTMENT,2935,JUSTICE AND MENTAL HEALTH,801,INDIRECT COSTS,5000
GRANTS,0P39,FEDERAL U.S. DOJ,57,CHICAGO POLICE DEPARTMENT,2982,SMART POLICING INNOVATION,140,PROFESSIONAL AND TECHNICAL SERVICES,608000
GRANTS,0P39,FEDERAL U.S. DOJ,57,CHICAGO POLICE DEPARTMENT,2982,SMART POLICING INNOVATION,245,REIMBURSEMENT TO TRAVELERS,3000
GRANTS,0P39,FEDERAL U.S. DOJ,57,CHICAGO POLICE DEPARTMENT,2982,SMART POLICING INNOVATION,801,INDIRECT COSTS,20000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2985,Edward Byrne Memorial JAG,135,DELEGATE AGENCIES,1605000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2985,Edward Byrne Memorial JAG,450,VEHICLES,23000
GRANTS,0P68,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2985,Edward Byrne Memorial JAG,801,INDIRECT COSTS,67000
GRANTS,0P87,PUBLIC SAFETY PRIVATE SUPPORT,57,CHICAGO POLICE DEPARTMENT,2854,PUBLIC SAFETY,140,PROFESSIONAL AND TECHNICAL SERVICES,207000
GRANTS,0V00,COPS HIRING PROGRAM,57,CHICAGO POLICE DEPARTMENT,2983,COPS HIRING PROGRAM,5,SALARIES AND WAGES - ON PAYROLL,1134681
GRANTS,0V00,COPS HIRING PROGRAM,57,CHICAGO POLICE DEPARTMENT,2983,COPS HIRING PROGRAM,44,FRINGE BENEFITS,491319
GRANTS,0V03,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,6,SALARY PROVISION,133000
GRANTS,0V03,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,135,DELEGATE AGENCIES,669000
GRANTS,0V03,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,450,VEHICLES,1449000
GRANTS,0V03,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,801,INDIRECT COSTS,33000
GRANTS,0V03,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,999,CULTURAL PROGRAMMING GRANTS,50000
GRANTS,0V08,OPTIMIZING VIDEO TECHNOLOGY,57,CHICAGO POLICE DEPARTMENT,,Optimizing Video Tech.,20,OVERTIME,71000
GRANTS,0V08,OPTIMIZING VIDEO TECHNOLOGY,57,CHICAGO POLICE DEPARTMENT,,Optimizing Video Tech.,140,PROFESSIONAL AND TECHNICAL SERVICES,471000
GRANTS,0V09,EMERGENCY MANAGEMENT PRIVATE SUPPORT,58,OEMC,2898,Emergency Mgmt Private Support,340,MATERIAL AND SUPPLIES,10000
GRANTS,0V10,BJA BODY WORN CAMERAS,57,CHICAGO POLICE DEPARTMENT,,BJA Body Worn Cameras,140,PROFESSIONAL AND TECHNICAL SERVICES,390000
GRANTS,0V10,BJA BODY WORN CAMERAS,57,CHICAGO POLICE DEPARTMENT,,BJA Body Worn Cameras,445,TECHNICAL AND SCIENTIFIC EQUIPMENT,1000000
GRANTS,0V13,NAT. EXPLOSIVES DETECT. CANINE,57,CHICAGO POLICE DEPARTMENT,2882,NAT. EXPLOSIVES DETECT. CANINE,6,SALARY PROVISION,678000
GRANTS,0V13,NAT. EXPLOSIVES DETECT. CANINE,57,CHICAGO POLICE DEPARTMENT,2882,NAT. EXPLOSIVES DETECT. CANINE,140,PROFESSIONAL AND TECHNICAL SERVICES,20000
GRANTS,0V13,NAT. EXPLOSIVES DETECT. CANINE,57,CHICAGO POLICE DEPARTMENT,2882,NAT. EXPLOSIVES DETECT. CANINE,176,MAINTENANCE AND OPERATION - VEHICLES,20000
GRANTS,0V13,NAT. EXPLOSIVES DETECT. CANINE,57,CHICAGO POLICE DEPARTMENT,2882,NAT. EXPLOSIVES DETECT. CANINE,320,GASOLINE,30000
GRANTS,0V13,NAT. EXPLOSIVES DETECT. CANINE,57,CHICAGO POLICE DEPARTMENT,2882,NAT. EXPLOSIVES DETECT. CANINE,330,FOOD,10000
GRANTS,0V14,TRANSIT SECURITY,57,CHICAGO POLICE DEPARTMENT,2921,TRANSIT SECURITY,5,SALARIES AND WAGES - ON PAYROLL,1838742
GRANTS,0V14,TRANSIT SECURITY,57,CHICAGO POLICE DEPARTMENT,2921,TRANSIT SECURITY,6,SALARY PROVISION,1503343
GRANTS,0V14,TRANSIT SECURITY,57,CHICAGO POLICE DEPARTMENT,2921,TRANSIT SECURITY,44,FRINGE BENEFITS,798915
GRANTS,0V18,COPS HIRING PROGRAM,57,CHICAGO POLICE DEPARTMENT,2983,COPS HIRING PROGRAM,6,SALARY PROVISION,3125000
GRANTS,0V19,EDWARD BYRNE MEMORIAL JAG,57,CHICAGO POLICE DEPARTMENT,2996,Edward Byrne Memorial JAG,140,PROFESSIONAL AND TECHNICAL SERVICES,3200000
GRANTS,0V20,IDOT SUSTAINED TRAFFIC ENFORCEMENT PGM,57,CHICAGO POLICE DEPARTMENT,2968,IDOT SUSTAINED TRAFFIC ENFORCE,20,OVERTIME,384000
GRANTS,0V20,IDOT SUSTAINED TRAFFIC ENFORCEMENT PGM,57,CHICAGO POLICE DEPARTMENT,2968,IDOT SUSTAINED TRAFFIC ENFORCE,176,MAINTENANCE AND OPERATION - VEHICLES,9000
GRANTS,0V20,IDOT SUSTAINED TRAFFIC ENFORCEMENT PGM,57,CHICAGO POLICE DEPARTMENT,2968,IDOT SUSTAINED TRAFFIC ENFORCE,9776,TRANSFER FOR SERVICES - DSS,3000
GRANTS,0V21,INJURY PREVENTION,57,CHICAGO POLICE DEPARTMENT,2987,INJURY PREVENTION,20,OVERTIME,150000
GRANTS,0V22,LOCAL ALCOHOL PROGRAM,57,CHICAGO POLICE DEPARTMENT,2995,Local Alcohol Program,6,SALARY PROVISION,72000
GRANTS,0V22,LOCAL ALCOHOL PROGRAM,57,CHICAGO POLICE DEPARTMENT,2995,Local Alcohol Program,20,OVERTIME,429000
GRANTS,0V22,LOCAL ALCOHOL PROGRAM,57,CHICAGO POLICE DEPARTMENT,2995,Local Alcohol Program,176,MAINTENANCE AND OPERATION - VEHICLES,19000
GRANTS,0V22,LOCAL ALCOHOL PROGRAM,57,CHICAGO POLICE DEPARTMENT,2995,Local Alcohol Program,245,REIMBURSEMENT TO TRAVELERS,3000
GRANTS,0V22,LOCAL ALCOHOL PROGRAM,57,CHICAGO POLICE DEPARTMENT,2995,Local Alcohol Program,9776,TRANSFER FOR SERVICES - DSS,30000
GRANTS,0V33,VIOLENCE AGAINST WOMEN,57,CHICAGO POLICE DEPARTMENT,2844,VIOLENCE AGAINST WOMEN - DVP,140,PROFESSIONAL AND TECHNICAL SERVICES,97000
GRANTS,0V34,VIOLENCE AGAINST WOMEN,57,CHICAGO POLICE DEPARTMENT,2842,VIOLENCE AGAINST WOMEN - SAP,140,PROFESSIONAL AND TECHNICAL SERVICES,57000
GRANTS,0783,ILLINOIS DEPARTMENT OF TRANSPORTATION,58,OEMC,2855,TRAFFIC MGMT AUTH CONTROL AIDE,6,SALARY PROVISION,506000
GRANTS,0K68,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,5,SALARIES AND WAGES - ON PAYROLL,2186198
GRANTS,0K68,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,15,SCHEDULE SALARY ADJUSTMENTS,6123
GRANTS,0K68,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,44,FRINGE BENEFITS,984548
GRANTS,0K68,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,31823131
GRANTS,0K94,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,40978000
GRANTS,0M02,OEMC,58,OEMC,2826,COM ED - WEATHERIZATION,140,PROFESSIONAL AND TECHNICAL SERVICES,47000
GRANTS,0M02,OEMC,58,OEMC,2835,NEXTEL FREQUENCY RECONFIG,140,PROFESSIONAL AND TECHNICAL SERVICES,493000
GRANTS,0M11,FEDERAL USEPA,58,OEMC,2888,HAZARD MITIGATION,140,PROFESSIONAL AND TECHNICAL SERVICES,442000
GRANTS,0V25,EMERGENCY MANAGEMENT ASSISTANCE,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,6,SALARY PROVISION,625000
GRANTS,0V26,PORT SECURITY GRANT,58,OEMC,2831,PORT SECURITY GRANT,140,PROFESSIONAL AND TECHNICAL SERVICES,1500000
GRANTS,0V27,URBAN AREAS SECURITY INITIATIVE,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROFESSIONAL AND TECHNICAL SERVICES,45000000
GRANTS,0V31,VIDEO SURVEILLANCE NETWORK,58,OEMC,2893,VIDEO SURVEILLANCE NETWORK,140,PROFESSIONAL AND TECHNICAL SERVICES,1000000
GRANTS,0X69,HAZARDOUS MATERIALS EMERGENCY PREP PLAN,58,OEMC,2825,HAZARDOUS MAT EMER PREP GRANT,140,PROFESSIONAL AND TECHNICAL SERVICES,74000
GRANTS,0J18,ASSISTANCE TO FIREFIGHTERS GRANT,59,CHICAGO FIRE DEPARTMENT,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,3059000
GRANTS,0V29,ASSISTANCE TO FIREFIGHTERS GRANT,59,CHICAGO FIRE DEPARTMENT,2812,ASSISTANCE TO FIREFIGHTERS,140,PROFESSIONAL AND TECHNICAL SERVICES,2750000
GRANTS,0V30,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CHICAGO FIRE DEPARTMENT,2810,FIRE ACAD TRNG/IMPROVEMENT,5,SALARIES AND WAGES - ON PAYROLL,954484
GRANTS,0V30,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CHICAGO FIRE DEPARTMENT,2810,FIRE ACAD TRNG/IMPROVEMENT,44,FRINGE BENEFITS,430234
GRANTS,0V30,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CHICAGO FIRE DEPARTMENT,2810,FIRE ACAD TRNG/IMPROVEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,1305282
GRANTS,0V35,SECURING THE CITY,59,CHICAGO FIRE DEPARTMENT,2823,Securing the City,5,SALARIES AND WAGES - ON PAYROLL,238797
GRANTS,0V35,SECURING THE CITY,59,CHICAGO FIRE DEPARTMENT,2823,Securing the City,44,FRINGE BENEFITS,119624
GRANTS,0V35,SECURING THE CITY,59,CHICAGO FIRE DEPARTMENT,2823,Securing the City,140,PROFESSIONAL AND TECHNICAL SERVICES,3141579
GRANTS,0V36,PORT SECURITY,59,CHICAGO FIRE DEPARTMENT,2824,Port Security,140,PROFESSIONAL AND TECHNICAL SERVICES,90000
GRANTS,0V37,FIRE ACADEMY TRAINING AND IMPROVEMENT,59,CHICAGO FIRE DEPARTMENT,2810,FIRE ACAD TRNG/IMPROVEMENT,140,PROFESSIONAL AND TECHNICAL SERVICES,2690000
GRANTS,0J94,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,5,SALARIES AND WAGES - ON PAYROLL,233217
GRANTS,0J94,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,44,FRINGE BENEFITS,139783
GRANTS,0K52,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,5,SALARIES AND WAGES - ON PAYROLL,50676
GRANTS,0K52,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,6,SALARY PROVISION,19746
GRANTS,0K52,TOBACCO ENFORCEMENT GRANT,70,BACP,2801,TOBACCO ENFORCEMENT GRANT,44,FRINGE BENEFITS,21578
