fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0P14,Department of General Services - Federal,38,Department of Fleet and Facility Management,2836,Streeterville Thorium Moratorium Area Environmental Settlement Funds,140,For Professional and Technical Services and Other Third Party Benefit Agreements,1481950.00,1481950.00,2000000.00
GRANTS,0P14,Department of General Services - Federal,38,Department of Fleet and Facility Management,2836,Streeterville Thorium Moratorium Area Environmental Settlement Funds,340,Material and Supplies,265000.00,265000.00,0.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,340,Material and Supplies,0.00,0.00,5000.00
GRANTS,0P14,Department of General Services - Federal,38,Department of Fleet and Facility Management,2836,Streeterville Thorium Moratorium Area Environmental Settlement Funds,540,Construction of Buildings and Other Structures,353050.00,353050.00,0.00
GRANTS,0Z00,Public Sector Electrical Efficiency Program - Gas,38,Department of Fleet and Facility Management,2842,Public Sector Energy Efficiency Aggregation Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,255000.00,255000.00,274000.00
GRANTS,0Z04,Brownfields Assessment,38,Department of Fleet and Facility Management,2848,Municipal Brownfields Redevelopment,140,For Professional and Technical Services and Other Third Party Benefit Agreements,400000.00,400000.00,400000.00
GRANTS,0Z25,Chicago Bee Library Renovation,38,Department of Fleet and Facility Management,2851,Chicago Bee Library Renovation,140,For Professional and Technical Services and Other Third Party Benefit Agreements,2320000.00,2320000.00,2320000.00
GRANTS,0H12,Summer Food Program,41,Department of Public Health,2984,Summer Food Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,225000.00,225000.00,80000.00
GRANTS,0H26,Resource Conservation and Recovery Act - Subtitle D,41,Department of Public Health,2721,Resource Conservation,140,For Professional and Technical Services and Other Third Party Benefit Agreements,353000.00,353000.00,300000.00
GRANTS,0H50,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,140,For Professional and Technical Services and Other Third Party Benefit Agreements,218000.00,218000.00,0.00
GRANTS,0H88,Immunization Billing Services,41,Department of Public Health,,Immunization Billing Services,5,Salaries and Wages - on Payroll,63485.00,63485.00,59750.00
GRANTS,0H88,Immunization Billing Services,41,Department of Public Health,,Immunization Billing Services,44,Fringe Benefits,31802.00,31802.00,31167.00
GRANTS,0H88,Immunization Billing Services,41,Department of Public Health,,Immunization Billing Services,140,For Professional and Technical Services and Other Third Party Benefit Agreements,295713.00,295713.00,185083.00
GRANTS,0H89,Ebola Preparedness and Response,41,Department of Public Health,,Hospital Preparedness Program Ebola Preparedness and Response,140,For Professional and Technical Services and Other Third Party Benefit Agreements,3461000.00,3461000.00,2474000.00
GRANTS,0U01,C3 Clinical and Translation Research,41,Department of Public Health,,C3 Clinical And Translation Research,5,Salaries and Wages - on Payroll,81678.00,81678.00,50256.00
GRANTS,0U01,C3 Clinical and Translation Research,41,Department of Public Health,,C3 Clinical And Translation Research,15,Schedule Salary Adjustments,0.00,0.00,1500.00
GRANTS,0U01,C3 Clinical and Translation Research,41,Department of Public Health,,C3 Clinical And Translation Research,44,Fringe Benefits,38322.00,38322.00,26215.00
GRANTS,0U01,C3 Clinical and Translation Research,41,Department of Public Health,,C3 Clinical And Translation Research,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,42029.00
GRANTS,0U05,Data Across Sectors (DASH),41,Department of Public Health,,Data Across Sectors (DASH),140,For Professional and Technical Services and Other Third Party Benefit Agreements,50000.00,50000.00,0.00
GRANTS,0U06,Opiod Use,41,Department of Public Health,,Opiod Use,140,For Professional and Technical Services and Other Third Party Benefit Agreements,375000.00,375000.00,0.00
GRANTS,0U07,Lead Poisoning Surveillance,41,Department of Public Health,,Lead Poisoning Surveillance,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,445000.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,5,Salaries and Wages - on Payroll,0.00,0.00,616046.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,15,Schedule Salary Adjustments,0.00,0.00,696.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,44,Fringe Benefits,0.00,0.00,262324.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,21280.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,245,Reimbursement to Travelers,0.00,0.00,2500.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,319,Clothing,0.00,0.00,7500.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,345,Apparatus and Instruments,0.00,0.00,4354.00
GRANTS,0U08,Air Pollution Control Program,41,Department of Public Health,2714,Air Pollution Control Program,991,To Provide for Matching and Supplementary Grant Funds Currently in Effect as well as New Grants,0.00,0.00,-507700.00
GRANTS,0U09,Bioterrorism Hospital Preparedness Program,41,Department of Public Health,2883,Bioterrorism Hospital Preparedness Program,5,Salaries and Wages - on Payroll,0.00,0.00,292059.00
GRANTS,0U09,Bioterrorism Hospital Preparedness Program,41,Department of Public Health,2883,Bioterrorism Hospital Preparedness Program,44,Fringe Benefits,0.00,0.00,124364.00
GRANTS,0U09,Bioterrorism Hospital Preparedness Program,41,Department of Public Health,2883,Bioterrorism Hospital Preparedness Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,2240467.00
GRANTS,0U09,Bioterrorism Hospital Preparedness Program,41,Department of Public Health,2883,Bioterrorism Hospital Preparedness Program,801,Indirect Costs,0.00,0.00,107110.00
GRANTS,0U11,Breastfeeding Peer Counseling,41,Department of Public Health,2983,Breastfeeding Peer Counseling,135,For Delegate Agencies,0.00,0.00,39500.00
GRANTS,0U11,Breastfeeding Peer Counseling,41,Department of Public Health,2983,Breastfeeding Peer Counseling,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,500.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,5,Salaries and Wages - on Payroll,0.00,0.00,885164.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,15,Schedule Salary Adjustments,0.00,0.00,5440.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,44,Fringe Benefits,0.00,0.00,414168.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,135,For Delegate Agencies,0.00,0.00,213601.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,105636.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,245,Reimbursement to Travelers,0.00,0.00,27165.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,340,Material and Supplies,0.00,0.00,4000.00
GRANTS,0U12,Building Epidemiology and Health IT Capacity,41,Department of Public Health,2710,Building Epidemiology and Health IT Capacity,801,Indirect Costs,0.00,0.00,195826.00
GRANTS,0U13,Care Van Blue Cross,41,Department of Public Health,2700,Care Van Blue Cross,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,75000.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,5,Salaries and Wages - on Payroll,0.00,0.00,119697.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,20,Overtime,0.00,0.00,5940.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,44,Fringe Benefits,0.00,0.00,55234.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,130,Postage,0.00,0.00,4100.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,162112.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,153,Promotions,0.00,0.00,18000.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,157,Rental of Equipment and Services,0.00,0.00,3600.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,162,Repair/Maintenance of Equipment,0.00,0.00,63101.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,179,Messenger Service,0.00,0.00,634.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,181,Mobile Communication Services,0.00,0.00,22716.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,229,Transportation and Expense Allowance,0.00,0.00,3634.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,245,Reimbursement to Travelers,0.00,0.00,10914.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,270,Local Transportation,0.00,0.00,5400.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,319,Clothing,0.00,0.00,630.00
GRANTS,0U15,Childhood Lead Poisoning Prevention,41,Department of Public Health,2804,Childhood Lead Poisoning Prevention,350,Stationery and Office Supplies,0.00,0.00,50000.00
GRANTS,0U16,Dental Sealant Grant,41,Department of Public Health,2871,Dental Sealant,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,60000.00
GRANTS,0U17,Genetics Education / Follow Up Services,41,Department of Public Health,2729,Genetics Education / Follow Up Services,5,Salaries and Wages - on Payroll,0.00,0.00,72207.00
GRANTS,0U17,Genetics Education / Follow Up Services,41,Department of Public Health,2729,Genetics Education / Follow Up Services,44,Fringe Benefits,0.00,0.00,44793.00
GRANTS,0U21,Resource Conservation,41,Department of Public Health,2721,Resource Conservation,5,Salaries and Wages - on Payroll,0.00,0.00,100619.00
GRANTS,0U21,Resource Conservation,41,Department of Public Health,2721,Resource Conservation,44,Fringe Benefits,0.00,0.00,42845.00
GRANTS,0U21,Resource Conservation,41,Department of Public Health,2721,Resource Conservation,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,6536.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),5,Salaries and Wages - on Payroll,0.00,0.00,236056.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),15,Schedule Salary Adjustments,0.00,0.00,1410.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),44,Fringe Benefits,0.00,0.00,105746.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),50,Stipends,0.00,0.00,3154.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),135,For Delegate Agencies,0.00,0.00,7599938.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),138,For Professional Services for Information Technology Maintenance,0.00,0.00,2277.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,46000.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),150,Publications and Reproduction - Outside Services to Be Expended with the Prior Approval of Graphics Services,0.00,0.00,515.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),190,Telephone - Non-Centrex Billings,0.00,0.00,1244.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),350,Stationery and Office Supplies,0.00,0.00,660.00
GRANTS,0U22,Housing Opportunities for People with AIDS,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),9438,For Services Provided by the Department of Fleet and Facilities Management,0.00,0.00,3000.00
GRANTS,0U23,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,5,Salaries and Wages - on Payroll,0.00,0.00,2537888.00
GRANTS,0U23,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,15,Schedule Salary Adjustments,0.00,0.00,8922.00
