year,functional_category,department_number,appropriation_account,fund_type,fund_code,amount
2024,Regulatory,03,0169,LOCAL,0610,4800.0
2024,Regulatory,03,0169,LOCAL,0740,19200.0
2024,Regulatory,03,0181,LOCAL,0100,29929.0
2024,Regulatory,03,0181,LOCAL,0200,3900.0
2024,Regulatory,03,0181,LOCAL,0314,2373.0
2024,Regulatory,03,0181,LOCAL,0610,1071.0
2024,Regulatory,03,0181,LOCAL,0740,3295.0
2024,Regulatory,03,0189,LOCAL,0100,64969.0
2024,Regulatory,03,0189,LOCAL,0200,8103.0
2024,Regulatory,03,0189,LOCAL,0314,3277.0
2024,Regulatory,03,0189,LOCAL,0610,1552.0
2024,Regulatory,03,0189,LOCAL,0740,5983.0
2024,Regulatory,03,0245,LOCAL,0100,12310.0
2024,Regulatory,03,0245,LOCAL,0200,1124.0
2024,Regulatory,03,0245,LOCAL,0314,883.0
2024,Regulatory,03,0245,LOCAL,0610,416.0
2024,Regulatory,03,0245,LOCAL,0740,1592.0
2024,Regulatory,03,0270,LOCAL,0100,31277.0
2024,Regulatory,03,0270,LOCAL,0200,692.0
2024,Regulatory,03,0270,LOCAL,0314,428.0
2024,Regulatory,03,0270,LOCAL,0610,170.0
2024,Regulatory,03,0270,LOCAL,0740,745.0
2024,Regulatory,03,0320,LOCAL,0100,2506.0
2024,Regulatory,03,0320,LOCAL,0200,386.0
2024,Regulatory,03,0320,LOCAL,0314,386.0
2024,Regulatory,03,0320,LOCAL,0610,257.0
2024,Regulatory,03,0320,LOCAL,0740,642.0
2024,Regulatory,03,0340,LOCAL,0100,5423.0
2024,Regulatory,03,0340,LOCAL,0200,820.0
2024,Regulatory,03,0340,LOCAL,0314,326.0
2024,Regulatory,03,0340,LOCAL,0610,135.0
2024,Regulatory,03,0340,LOCAL,0740,632.0
2024,Regulatory,03,0348,LOCAL,0100,1273.0
2024,Regulatory,03,0348,LOCAL,0200,288.0
2024,Regulatory,03,0348,LOCAL,0314,173.0
2024,Regulatory,03,0348,LOCAL,0610,16.0
2024,Regulatory,03,0348,LOCAL,0740,160.0
2024,Regulatory,03,0350,LOCAL,0100,27844.0
2024,Regulatory,03,0350,LOCAL,0200,3865.0
2024,Regulatory,03,0350,LOCAL,0314,1225.0
2024,Regulatory,03,0350,LOCAL,0610,512.0
2024,Regulatory,03,0350,LOCAL,0740,2065.0
2024,Regulatory,03,0446,LOCAL,0100,88477.0
2024,Regulatory,03,0700,LOCAL,0100,97060.0
2024,Regulatory,03,0700,LOCAL,0200,1215.0
2024,Regulatory,03,0700,LOCAL,0314,1725.0
2024,Regulatory,03,9438,LOCAL,0100,2000.0
2024,Finance & Administration,05,0005,CDBG,0J50,108339.0
2024,Finance & Administration,05,0005,GRANTS,0075,1211383.0
2024,Finance & Administration,05,0005,GRANTS,GA00,224163.0
2024,Finance & Administration,05,0005,LOCAL,0100,3759517.0
2024,Finance & Administration,05,0005,LOCAL,0200,262750.0
2024,Finance & Administration,05,0005,LOCAL,0B21,302500.0
2024,Finance & Administration,05,0006,GRANTS,0075,400031.0
2024,Finance & Administration,05,0006,GRANTS,GA00,193446.0
2024,Finance & Administration,05,0015,GRANTS,0075,18069.0
2024,Finance & Administration,05,0015,LOCAL,0100,87935.0
2024,Finance & Administration,05,0015,LOCAL,0200,14567.0
2024,Finance & Administration,05,0015,LOCAL,0B21,8783.0
2024,Finance & Administration,05,0039,CDBG,0J50,1502.0
2024,Finance & Administration,05,0039,GRANTS,0075,26876.0
2024,Finance & Administration,05,0039,LOCAL,0100,37500.0
2024,Finance & Administration,05,0044,CDBG,0J50,69704.0
2024,Finance & Administration,05,0044,GRANTS,0075,815291.0
2024,Finance & Administration,05,0044,GRANTS,GA00,145152.0
2024,Finance & Administration,05,0130,LOCAL,0100,1500.0
2024,Finance & Administration,05,0135,GRANTS,GA00,3918119.0
2024,Finance & Administration,05,0140,CDBG,0J50,105188.0
2024,Finance & Administration,05,0140,GRANTS,0075,507000.0
2024,Finance & Administration,05,0140,GRANTS,GA00,18335235.0
2024,Finance & Administration,05,0140,LOCAL,0100,24500.0
2024,Finance & Administration,05,0140,LOCAL,0200,1000.0
2024,Finance & Administration,05,0140,LOCAL,0B21,1500.0
2024,Finance & Administration,05,0152,CDBG,0J50,10000.0
2024,Finance & Administration,05,0152,LOCAL,0100,1000.0
2024,Finance & Administration,05,0157,CDBG,0J50,6810.0
2024,Finance & Administration,05,0157,GRANTS,GA00,500.0
2024,Finance & Administration,05,0157,LOCAL,0100,8000.0
2024,Finance & Administration,05,0159,CDBG,0J50,2600.0
2024,Finance & Administration,05,0166,GRANTS,0075,5000.0
2024,Finance & Administration,05,0166,LOCAL,0100,2000.0
2024,Finance & Administration,05,0169,CDBG,0J50,10000.0
2024,Finance & Administration,05,0169,LOCAL,0100,1000.0
2024,Finance & Administration,05,0190,CDBG,0J50,1950.0
2024,Finance & Administration,05,0190,GRANTS,0075,2250.0
2024,Finance & Administration,05,0229,LOCAL,0100,9500.0
2024,Finance & Administration,05,0245,GRANTS,0075,15000.0
2024,Finance & Administration,05,0270,CDBG,0J50,150.0
2024,Finance & Administration,05,0270,LOCAL,0100,500.0
2024,Finance & Administration,05,0348,CDBG,0J50,1624.0
2024,Finance & Administration,05,0348,LOCAL,0100,200.0
2024,Finance & Administration,05,0350,CDBG,0J50,3500.0
2024,Finance & Administration,05,0350,GRANTS,0075,5000.0
2024,Finance & Administration,05,0350,GRANTS,GA00,200.0
2024,Finance & Administration,05,0350,LOCAL,0100,5400.0
2024,Finance & Administration,05,0446,GRANTS,GA00,4300.0
2024,Finance & Administration,05,9246,GRANTS,GA00,500000.0
2024,Finance & Administration,05,9438,CDBG,0J50,5000.0
2024,Finance & Administration,06,0005,GRANTS,G188,414053.0
2024,Finance & Administration,06,0005,GRANTS,G525,348700.0
2024,Finance & Administration,06,0005,LOCAL,0100,1600849.0
2024,Finance & Administration,06,0005,LOCAL,0100,11462481.0
2024,Finance & Administration,06,0006,GRANTS,0U10,387710.0
2024,Finance & Administration,06,0006,GRANTS,GA00,137051.0
2024,Finance & Administration,06,0015,LOCAL,0100,1512.0
2024,Finance & Administration,06,0015,LOCAL,0100,38245.0
2024,Finance & Administration,06,0044,GRANTS,G188,276818.0
2024,Finance & Administration,06,0044,GRANTS,G525,255300.0
2024,Finance & Administration,06,0138,LOCAL,0100,4641709.0
2024,Finance & Administration,06,0138,LOCAL,0200,1674961.0
2024,Finance & Administration,06,0138,LOCAL,0300,85228.0
2024,Finance & Administration,06,0138,LOCAL,0314,41719.0
2024,Finance & Administration,06,0138,LOCAL,0B21,7795.0
2024,Finance & Administration,06,0139,LOCAL,0200,618000.0
2024,Finance & Administration,06,0140,GRANTS,0W59,1430000.0
2024,Finance & Administration,06,0140,GRANTS,G092,3105000.0
2024,Finance & Administration,06,0140,GRANTS,G188,4280129.0
2024,Finance & Administration,06,0140,GRANTS,G386,7800000.0
2024,Finance & Administration,06,0140,GRANTS,G552,7800000.0
2024,Finance & Administration,06,0140,LOCAL,0100,1453850.0
2024,Finance & Administration,06,0140,LOCAL,0200,5805732.0
2024,Finance & Administration,06,0140,LOCAL,0300,30713.0
2024,Finance & Administration,06,0140,LOCAL,0314,15033.0
2024,Finance & Administration,06,0140,LOCAL,0B21,2809.0
2024,Finance & Administration,06,0149,LOCAL,0100,14321643.0
2024,Finance & Administration,06,0149,LOCAL,0200,647542.0
2024,Finance & Administration,06,0149,LOCAL,0300,272359.0
2024,Finance & Administration,06,0149,LOCAL,0314,133311.0
2024,Finance & Administration,06,0149,LOCAL,0B21,24915.0
2024,Finance & Administration,06,0162,LOCAL,0100,1919995.0
2024,Finance & Administration,06,0162,LOCAL,0200,106561.0
2024,Finance & Administration,06,0162,LOCAL,0300,68760.0
2024,Finance & Administration,06,0162,LOCAL,0314,33656.0
2024,Finance & Administration,06,0162,LOCAL,0B21,6289.0
2024,Finance & Administration,06,0166,LOCAL,0100,540542.0
2024,Finance & Administration,06,0166,LOCAL,0200,1874.0
2024,Finance & Administration,06,0166,LOCAL,0300,1209.0
2024,Finance & Administration,06,0166,LOCAL,0314,592.0
2024,Finance & Administration,06,0166,LOCAL,0B21,111.0
2024,Finance & Administration,06,0169,LOCAL,0100,61672.0
2024,Finance & Administration,06,0181,LOCAL,0100,1380668.0
2024,Finance & Administration,06,0181,LOCAL,0200,174288.0
2024,Finance & Administration,06,0181,LOCAL,0300,289209.0
2024,Finance & Administration,06,0181,LOCAL,0346,4344.0
2024,Finance & Administration,06,0181,LOCAL,0355,9694.0
2024,Finance & Administration,06,0188,LOCAL,0100,860906.0
2024,Finance & Administration,06,0188,LOCAL,0200,262255.0
2024,Finance & Administration,06,0188,LOCAL,0300,88065.0
2024,Finance & Administration,06,0188,LOCAL,0314,34123.0
2024,Finance & Administration,06,0188,LOCAL,0346,6362.0
2024,Finance & Administration,06,0188,LOCAL,0355,3470.0
2024,Finance & Administration,06,0188,LOCAL,0610,88488.0
2024,Finance & Administration,06,0188,LOCAL,0740,352796.0
2024,Finance & Administration,06,0189,LOCAL,0100,109397.0
2024,Finance & Administration,06,0189,LOCAL,0200,19966.0
2024,Finance & Administration,06,0189,LOCAL,0300,2096.0
2024,Finance & Administration,06,0189,LOCAL,0346,65539.0
2024,Finance & Administration,06,0189,LOCAL,0355,37037.0
2024,Finance & Administration,06,0190,LOCAL,0100,1864730.0
2024,Finance & Administration,06,0190,LOCAL,0200,201447.0
2024,Finance & Administration,06,0190,LOCAL,0300,96052.0
2024,Finance & Administration,06,0190,LOCAL,0314,31602.0
2024,Finance & Administration,06,0190,LOCAL,0346,249000.0
2024,Finance & Administration,06,0190,LOCAL,0355,45200.0
2024,Finance & Administration,06,0190,LOCAL,0610,4073.0
2024,Finance & Administration,06,0190,LOCAL,0740,9147.0
2024,Finance & Administration,06,0196,LOCAL,0100,1010516.0
2024,Finance & Administration,06,0196,LOCAL,0200,506330.0
2024,Finance & Administration,06,0196,LOCAL,0300,48148.0
2024,Finance & Administration,06,0196,LOCAL,0314,17791.0
2024,Finance & Administration,06,0196,LOCAL,0B21,3325.0
2024,Finance & Administration,06,0197,LOCAL,0100,200843.0
2024,Finance & Administration,06,0197,LOCAL,0200,30925.0
2024,Finance & Administration,06,0197,LOCAL,0300,7712.0
2024,Finance & Administration,06,0197,LOCAL,0346,13801.0
2024,Finance & Administration,06,0197,LOCAL,0355,3963.0
2024,Finance & Administration,06,0340,LOCAL,0100,10000.0
2024,Finance & Administration,06,0348,LOCAL,0100,5000.0
2024,Finance & Administration,06,0350,LOCAL,0100,15000.0
2024,Legislative & Elections,15,0000,LOCAL,0100,142830.0
2024,Legislative & Elections,15,0000,LOCAL,0100,159852.0
2024,Legislative & Elections,15,0000,LOCAL,0100,187573.0
2024,Legislative & Elections,15,0000,LOCAL,0100,194670.0
2024,Legislative & Elections,15,0000,LOCAL,0100,200508.0
2024,Legislative & Elections,15,0000,LOCAL,0100,201842.0
2024,Legislative & Elections,15,0000,LOCAL,0100,211644.0
2024,Legislative & Elections,15,0000,LOCAL,0100,227365.0
2024,Legislative & Elections,15,0000,LOCAL,0100,228582.0
2024,Legislative & Elections,15,0000,LOCAL,0100,235376.0
2024,Legislative & Elections,15,0000,LOCAL,0100,252610.0
2024,Legislative & Elections,15,0000,LOCAL,0100,269603.0
2024,Legislative & Elections,15,0000,LOCAL,0100,356342.0
2024,Legislative & Elections,15,0000,LOCAL,0100,378852.0
2024,Legislative & Elections,15,0000,LOCAL,0100,402143.0
2024,Legislative & Elections,15,0000,LOCAL,0100,409755.0
2024,Legislative & Elections,15,0000,LOCAL,0100,414215.0
2024,Legislative & Elections,15,0000,LOCAL,0100,428868.0
2024,Legislative & Elections,15,0000,LOCAL,0100,821208.0
2024,Legislative & Elections,15,0000,LOCAL,0300,311905.0
2024,Legislative & Elections,15,0000,LOCAL,0300,311905.0
2024,Legislative & Elections,15,0000,LOCAL,0355,195254.0
2024,Legislative & Elections,15,0005,LOCAL,0100,293592.0
2024,Legislative & Elections,15,0005,LOCAL,0100,7742238.0
2024,Legislative & Elections,15,0017,LOCAL,0100,15000000.0
2024,Legislative & Elections,15,0039,LOCAL,0100,276500.0
2024,Legislative & Elections,15,0100,LOCAL,0100,200.0
2024,Legislative & Elections,15,0100,LOCAL,0100,1000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,1000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,1000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,1500.0
2024,Legislative & Elections,15,0100,LOCAL,0100,2980.0
2024,Legislative & Elections,15,0100,LOCAL,0100,3000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,3000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,7000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,10000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,15000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,20000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,20000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,30000.0
2024,Legislative & Elections,15,0100,LOCAL,0100,46500.0
2024,Legislative & Elections,15,0100,LOCAL,0100,74700.0
2024,Legislative & Elections,15,0100,LOCAL,0300,15000.0
2024,Legislative & Elections,15,0126,LOCAL,0100,1000.0
2024,Legislative & Elections,15,0130,LOCAL,0100,3000.0
2024,Legislative & Elections,15,0140,LOCAL,0100,61520.0
2024,Legislative & Elections,15,0143,LOCAL,0100,60000.0
2024,Legislative & Elections,15,0157,LOCAL,0100,27000.0
2024,Legislative & Elections,15,0157,LOCAL,0100,65000.0
2024,Legislative & Elections,15,0165,LOCAL,0100,1500.0
2024,Legislative & Elections,15,0166,LOCAL,0100,3000.0
2024,Legislative & Elections,15,0169,LOCAL,0100,1500.0
2024,Legislative & Elections,15,0229,LOCAL,0100,4000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,500.0
2024,Legislative & Elections,15,0300,LOCAL,0100,500.0
2024,Legislative & Elections,15,0300,LOCAL,0100,500.0
2024,Legislative & Elections,15,0300,LOCAL,0100,800.0
2024,Legislative & Elections,15,0300,LOCAL,0100,1000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,1000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,1500.0
2024,Legislative & Elections,15,0300,LOCAL,0100,1500.0
2024,Legislative & Elections,15,0300,LOCAL,0100,3000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,4000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,5000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,8000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,12000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,13000.0
2024,Legislative & Elections,15,0300,LOCAL,0100,15300.0
2024,Legislative & Elections,15,0300,LOCAL,0300,7000.0
2024,Legislative & Elections,15,0300,LOCAL,0300,15000.0
2024,Legislative & Elections,15,0300,LOCAL,0355,3720.0
2024,Legislative & Elections,15,0340,LOCAL,0100,3500.0
2024,Legislative & Elections,15,0340,LOCAL,0100,7000.0
2024,Legislative & Elections,15,0348,LOCAL,0100,3000.0
2024,Legislative & Elections,15,0350,LOCAL,0100,35000.0
2024,Legislative & Elections,15,0400,LOCAL,0100,9500.0
2024,Legislative & Elections,15,0700,LOCAL,0100,500.0
2024,Legislative & Elections,15,0700,LOCAL,0100,500.0
2024,Legislative & Elections,15,0700,LOCAL,0100,750.0
2024,Legislative & Elections,15,0700,LOCAL,0100,1000.0
2024,Legislative & Elections,15,0700,LOCAL,0100,2000.0
2024,Legislative & Elections,15,0700,LOCAL,0100,2000.0
2024,Legislative & Elections,15,0700,LOCAL,0100,5000.0
2024,Legislative & Elections,15,0700,LOCAL,0100,15000.0
2024,Legislative & Elections,15,0700,LOCAL,0100,32644.0
2024,Legislative & Elections,15,0982,LOCAL,0100,1000.0
2024,Legislative & Elections,15,9005,LOCAL,0100,50000.0
2024,Legislative & Elections,15,9006,LOCAL,0100,50000.0
2024,Legislative & Elections,15,9008,LOCAL,0100,6100000.0
2024,Legislative & Elections,15,9010,LOCAL,0100,35500.0
2024,Legislative & Elections,15,9072,LOCAL,0100,4000.0
2024,City Development,21,0005,CDBG,0J50,131031.0
2024,City Development,21,0005,CDBG,0J50,243776.0
2024,City Development,21,0005,CDBG,0J50,314486.0
2024,City Development,21,0005,CDBG,0J50,512917.0
2024,City Development,21,0005,CDBG,0J50,519678.0
2024,City Development,21,0005,CDBG,0J50,568271.0
2024,City Development,21,0005,CDBG,0J50,585135.0
2024,City Development,21,0005,CDBG,0J50,1863344.0
2024,City Development,21,0005,GRANTS,G544,2036405.0
2024,City Development,21,0005,GRANTS,GA00,113141.0
2024,City Development,21,0005,GRANTS,GA02,169828.0
2024,City Development,21,0005,LOCAL,0100,2072847.0
2024,City Development,21,0005,LOCAL,0996,483777.0
2024,City Development,21,0005,LOCAL,0B21,711979.0
2024,City Development,21,0006,CDBG,0J50,100000.0
2024,City Development,21,0006,GRANTS,GA00,56213.0
2024,City Development,21,0006,GRANTS,GA02,500000.0
2024,City Development,21,0015,CDBG,0J50,2280.0
2024,City Development,21,0015,CDBG,0J50,6561.0
2024,City Development,21,0015,CDBG,0J50,7462.0
2024,City Development,21,0015,CDBG,0J50,10003.0
2024,City Development,21,0015,CDBG,0J50,11781.0
2024,City Development,21,0015,CDBG,0J50,12189.0
2024,City Development,21,0015,CDBG,0J50,36128.0
2024,City Development,21,0015,GRANTS,G544,31859.0
2024,City Development,21,0015,GRANTS,GA02,5573.0
2024,City Development,21,0015,LOCAL,0100,37445.0
2024,City Development,21,0015,LOCAL,0996,12968.0
2024,City Development,21,0015,LOCAL,0B21,3710.0
2024,City Development,21,0039,LOCAL,0100,218000.0
2024,City Development,21,0044,CDBG,0J50,84846.0
2024,City Development,21,0044,CDBG,0J50,157852.0
2024,City Development,21,0044,CDBG,0J50,221662.0
2024,City Development,21,0044,CDBG,0J50,332127.0
2024,City Development,21,0044,CDBG,0J50,352771.0
2024,City Development,21,0044,CDBG,0J50,389417.0
2024,City Development,21,0044,CDBG,0J50,392748.0
2024,City Development,21,0044,CDBG,0J50,1245546.0
2024,City Development,21,0044,GRANTS,G544,1360045.0
2024,City Development,21,0044,GRANTS,GA00,73262.0
2024,City Development,21,0044,GRANTS,GA02,109968.0
2024,City Development,21,0135,CDBG,0J50,1123000.0
2024,City Development,21,0135,CDBG,0J50,1446000.0
2024,City Development,21,0135,CDBG,0J50,2978000.0
2024,City Development,21,0135,CDBG,0J50,5290000.0
2024,City Development,21,0135,CDBG,0J50,6000000.0
2024,City Development,21,0135,GRANTS,0K51,10000000.0
2024,City Development,21,0135,GRANTS,G544,327228.0
2024,City Development,21,0135,GRANTS,G660,5000000.0
2024,City Development,21,0135,GRANTS,G661,20000000.0
2024,City Development,21,0135,GRANTS,GA02,17568000.0
2024,City Development,21,0135,LOCAL,0100,6774231.0
2024,City Development,21,0138,LOCAL,0B21,40000.0
2024,City Development,21,0140,CDBG,0J50,50000.0
2024,City Development,21,0140,CDBG,0J50,115318.0
2024,City Development,21,0140,CDBG,0J50,137500.0
2024,City Development,21,0140,CDBG,0J50,200000.0
2024,City Development,21,0140,CDBG,0J50,1225000.0
2024,City Development,21,0140,GRANTS,0W81,2579000.0
2024,City Development,21,0140,LOCAL,0100,556000.0
2024,City Development,21,0141,LOCAL,0100,15000.0
2024,City Development,21,0143,CDBG,0J50,25000.0
2024,City Development,21,0149,CDBG,0J50,4400.0
2024,City Development,21,0149,GRANTS,GA02,186000.0
2024,City Development,21,0149,LOCAL,0100,328750.0
2024,City Development,21,0152,LOCAL,0100,9000.0
2024,City Development,21,0155,CDBG,0J50,300000.0
2024,City Development,21,0169,CDBG,0J50,3000.0
2024,City Development,21,0169,CDBG,0J50,31500.0
2024,City Development,21,0169,CDBG,0J50,49000.0
2024,City Development,21,0169,GRANTS,G544,18000.0
2024,City Development,21,0229,LOCAL,0100,1000.0
2024,City Development,21,0245,LOCAL,0100,9000.0
2024,City Development,21,0340,CDBG,0J50,1000.0
2024,City Development,21,0420,LOCAL,0100,65000.0
2024,City Development,21,0801,CDBG,0J50,65299.0
2024,City Development,21,0801,CDBG,0J50,250454.0
2024,City Development,21,0801,CDBG,0J50,387458.0
2024,City Development,21,0801,CDBG,0J50,438150.0
2024,City Development,21,0801,CDBG,0J50,451576.0
2024,City Development,21,0801,CDBG,0J50,478665.0
2024,City Development,21,0801,CDBG,0J50,2104378.0
2024,City Development,21,1246,GRANTS,GA02,2442600.0
2024,City Development,21,9103,CDBG,0J50,1500000.0
2024,City Development,21,9103,CDBG,0J50,13775000.0
2024,City Development,21,9103,GRANTS,0831,22591000.0
2024,City Development,21,9103,GRANTS,0V24,86000.0
2024,City Development,21,9103,GRANTS,0V47,119000.0
2024,City Development,21,9103,GRANTS,0W43,14728000.0
2024,City Development,21,9103,GRANTS,0W74,11708000.0
2024,City Development,21,9103,GRANTS,0W82,11005000.0
2024,City Development,21,9103,GRANTS,G209,19212000.0
2024,City Development,21,9103,GRANTS,G377,19879000.0
2024,City Development,21,9103,GRANTS,G496,2000000.0
2024,City Development,21,9103,GRANTS,G497,2000000.0
2024,City Development,21,9103,GRANTS,G544,17620463.0
2024,City Development,21,9103,GRANTS,GA03,27171000.0
2024,City Development,21,9110,LOCAL,0100,75000.0
2024,City Development,21,9211,LOCAL,0100,75000.0
2024,City Development,21,9212,LOCAL,0100,175000.0
2024,City Development,21,9213,LOCAL,0996,10227674.0
2024,City Development,21,9224,LOCAL,0100,700000.0
2024,City Development,21,9438,LOCAL,0100,24000.0
2024,City Development,23,0005,GRANTS,GA00,113141.0
2024,City Development,23,0005,LOCAL,0355,7470387.0
2024,City Development,23,0006,GRANTS,GA00,125286.0
2024,City Development,23,0015,LOCAL,0355,228275.0
2024,City Development,23,0039,LOCAL,0355,175000.0
2024,City Development,23,0044,GRANTS,GA00,73262.0
2024,City Development,23,0125,LOCAL,0355,25000.0
2024,City Development,23,0130,LOCAL,0355,25000.0
2024,City Development,23,0135,GRANTS,GA00,15407119.0
2024,City Development,23,0138,LOCAL,0355,117000.0
2024,City Development,23,0140,GRANTS,0P72,66000.0
2024,City Development,23,0140,GRANTS,0P72,100430.0
2024,City Development,23,0140,GRANTS,0P72,210000.0
2024,City Development,23,0140,GRANTS,0P72,500000.0
2024,City Development,23,0140,GRANTS,0P72,1000000.0
2024,City Development,23,0140,GRANTS,0P72,1000000.0
2024,City Development,23,0140,GRANTS,0P72,8640000.0
2024,City Development,23,0140,GRANTS,0Y55,1803000.0
2024,City Development,23,0140,GRANTS,0Z44,370000.0
2024,City Development,23,0140,GRANTS,0Z48,100000.0
2024,City Development,23,0140,GRANTS,G217,121000.0
2024,City Development,23,0140,GRANTS,G434,40000.0
2024,City Development,23,0140,GRANTS,G436,200000.0
2024,City Development,23,0140,GRANTS,G476,54000.0
2024,City Development,23,0140,GRANTS,G478,182000.0
2024,City Development,23,0140,GRANTS,G492,200000.0
2024,City Development,23,0140,GRANTS,G564,100000.0
2024,City Development,23,0140,GRANTS,G566,145000.0
2024,City Development,23,0140,GRANTS,G568,54000.0
2024,City Development,23,0140,GRANTS,G570,50000.0
2024,City Development,23,0140,GRANTS,G574,100000.0
2024,City Development,23,0140,LOCAL,0355,4761359.0
2024,City Development,23,0150,LOCAL,0355,76000.0
2024,City Development,23,0152,LOCAL,0355,189000.0
2024,City Development,23,0153,LOCAL,0355,12000.0
2024,City Development,23,0159,LOCAL,0355,19032.0
2024,City Development,23,0161,LOCAL,0355,100000.0
2024,City Development,23,0166,LOCAL,0355,66000.0
2024,City Development,23,0172,LOCAL,0355,489750.0
2024,City Development,23,0229,LOCAL,0355,4500.0
2024,City Development,23,0245,LOCAL,0355,10000.0
2024,City Development,23,0340,LOCAL,0355,30000.0
2024,City Development,23,0350,LOCAL,0355,30000.0
2024,City Development,23,0991,GRANTS,0Y55,550000.0
2024,City Development,23,0991,GRANTS,G077,1755000.0
2024,City Development,23,0991,GRANTS,G218,40000.0
2024,City Development,23,0991,GRANTS,G435,40000.0
2024,City Development,23,0991,GRANTS,G437,200000.0
2024,City Development,23,0991,GRANTS,G477,54000.0
2024,City Development,23,0991,GRANTS,G565,100000.0
2024,City Development,23,0991,GRANTS,G567,37000.0
2024,City Development,23,0991,GRANTS,G571,50000.0
2024,City Development,23,0991,GRANTS,G575,100000.0
2024,City Development,23,9188,LOCAL,0355,3709000.0
2024,City Development,23,9219,GRANTS,GA00,9838712.0
2024,City Development,23,9219,LOCAL,0355,2575000.0
2024,City Development,23,9225,LOCAL,0355,6000000.0
2024,City Development,23,9246,GRANTS,GA00,4060727.0
2024,City Development,23,9288,LOCAL,0355,265500.0
2024,City Development,23,9803,LOCAL,0355,1976296.0
2024,City Development,23,9805,LOCAL,0355,8436897.0
2024,City Development,23,9807,LOCAL,0355,2200000.0
2024,City Development,23,9813,LOCAL,0355,793720.0
2024,Finance & Administration,25,0005,LOCAL,0100,2768232.0
2024,Finance & Administration,25,0005,LOCAL,0300,4790060.0
2024,Finance & Administration,25,0015,LOCAL,0100,31729.0
2024,Finance & Administration,25,0015,LOCAL,0300,77670.0
2024,Finance & Administration,25,0020,LOCAL,0100,95000.0
2024,Finance & Administration,25,0020,LOCAL,0300,50000.0
2024,Finance & Administration,25,0039,LOCAL,0300,95000.0
2024,Finance & Administration,25,0130,LOCAL,0100,68330.0
2024,Finance & Administration,25,0130,LOCAL,0300,1258200.0
2024,Finance & Administration,25,0135,LOCAL,0100,525000.0
2024,Finance & Administration,25,0138,LOCAL,0300,550000.0
2024,Finance & Administration,25,0140,LOCAL,0100,590071.0
2024,Finance & Administration,25,0140,LOCAL,0300,294300.0
2024,Finance & Administration,25,0149,LOCAL,0100,1801768.0
2024,Finance & Administration,25,0149,LOCAL,0300,1035000.0
2024,Finance & Administration,25,0150,LOCAL,0100,7000.0
2024,Finance & Administration,25,0152,LOCAL,0100,100000.0
2024,Finance & Administration,25,0154,LOCAL,0300,12125.0
2024,Finance & Administration,25,0157,LOCAL,0100,34530.0
2024,Finance & Administration,25,0157,LOCAL,0300,93519.0
2024,Finance & Administration,25,0159,LOCAL,0100,98500.0
2024,Finance & Administration,25,0159,LOCAL,0300,45000.0
2024,Finance & Administration,25,0162,LOCAL,0100,30114.0
2024,Finance & Administration,25,0162,LOCAL,0300,12500.0
2024,Finance & Administration,25,0166,LOCAL,0100,14500.0
2024,Finance & Administration,25,0171,LOCAL,0100,128250.0
2024,Finance & Administration,25,0229,LOCAL,0300,18000.0
2024,Finance & Administration,25,0338,LOCAL,0300,460141.0
2024,Finance & Administration,25,0340,LOCAL,0100,3000.0
2024,Finance & Administration,25,0340,LOCAL,0300,14500.0
2024,Finance & Administration,25,0350,LOCAL,0100,103500.0
2024,Finance & Administration,25,0350,LOCAL,0300,125500.0
2024,Finance & Administration,25,9438,LOCAL,0300,10000.0
2024,Finance & Administration,27,0005,GRANTS,0075,1308112.0
2024,Finance & Administration,27,0005,LOCAL,0100,3437939.0
2024,Finance & Administration,27,0005,LOCAL,0100,4827687.0
2024,Finance & Administration,27,0005,LOCAL,0100,7415009.0
2024,Finance & Administration,27,0005,LOCAL,0100,26060302.0
2024,Finance & Administration,27,0005,LOCAL,0200,473323.0
2024,Finance & Administration,27,0005,LOCAL,0200,514406.0
2024,Finance & Administration,27,0005,LOCAL,0200,2789195.0
2024,Finance & Administration,27,0005,LOCAL,0300,419854.0
2024,Finance & Administration,27,0005,LOCAL,0300,576273.0
2024,Finance & Administration,27,0005,LOCAL,0610,181258.0
2024,Finance & Administration,27,0005,LOCAL,0610,191315.0
2024,Finance & Administration,27,0005,LOCAL,0740,582683.0
2024,Finance & Administration,27,0005,LOCAL,0740,2097836.0
2024,Finance & Administration,27,0005,LOCAL,0B21,437297.0
